case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,EventOrigin,case:ApplicationType,case:LoanGoal,case:RequestedAmount
62,O_Created,2016-05-17 17:48:23.874181,complete,User_105,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 17:48:23.875181,complete,User_1,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 17:48:23.876181,complete,User_1,Offer,New credit,Unknown,23500
62,O_Create Offer,2016-05-17 17:48:24.339181,complete,User_105,Offer,New credit,Unknown,23500
62,O_Created,2016-05-17 17:48:24.428181,complete,User_105,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 17:48:24.429181,complete,User_1,Offer,New credit,Unknown,23500
62,O_Create Offer,2016-05-17 17:48:24.892181,complete,User_105,Offer,New credit,Unknown,23500
62,O_Created,2016-05-17 17:48:24.981181,complete,User_105,Offer,New credit,Unknown,23500
62,W_Call after offers,2016-05-17 17:48:25.045727,start,User_105,Workflow,New credit,Unknown,23500
62,W_Call after offers,2016-05-17 17:56:20.551551,complete,User_105,Workflow,New credit,Unknown,23500
62,A_Complete,2016-05-17 17:56:22.097551,complete,User_105,Application,New credit,Unknown,23500
62,O_Sent (mail and online),2016-05-17 17:56:22.098551,complete,User_105,Offer,New credit,Unknown,23500
62,O_Create Offer,2016-05-17 17:56:22.561551,complete,User_105,Offer,New credit,Unknown,23500
62,O_Created,2016-05-17 17:56:22.650551,complete,User_105,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 17:56:22.651551,complete,User_1,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 17:56:22.652551,complete,User_1,Offer,New credit,Unknown,23500
62,O_Create Offer,2016-05-17 17:56:23.115551,complete,User_105,Offer,New credit,Unknown,23500
62,O_Created,2016-05-17 17:56:23.204551,complete,User_105,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 17:56:23.205551,complete,User_1,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 17:56:23.206551,complete,User_1,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 17:56:23.207551,complete,User_1,Offer,New credit,Unknown,23500
62,O_Create Offer,2016-05-17 17:56:23.670551,complete,User_105,Offer,New credit,Unknown,23500
62,O_Created,2016-05-17 17:56:23.759551,complete,User_105,Offer,New credit,Unknown,23500
62,W_Call after offers,2016-05-17 17:56:24.699235,start,User_105,Workflow,New credit,Unknown,23500
63,A_Create Application,2016-05-17 17:57:29.423218,complete,User_1,Application,New credit,Home improvement,4000
63,A_Submitted,2016-05-17 17:57:29.521218,complete,User_1,Application,New credit,Home improvement,4000
62,W_Call after offers,2016-05-17 17:57:30.691660,complete,User_105,Workflow,New credit,Unknown,23500
63,W_Handle leads,2016-05-17 17:57:31.619371,start,User_105,Workflow,New credit,Home improvement,4000
63,W_Handle leads,2016-05-17 18:00:45.014361,complete,User_105,Workflow,New credit,Home improvement,4000
62,O_Sent (mail and online),2016-05-17 18:00:45.015361,complete,User_105,Offer,New credit,Unknown,23500
63,W_Complete application,2016-05-17 18:00:45.640596,start,User_105,Workflow,New credit,Home improvement,4000
64,A_Create Application,2016-05-17 18:01:43.320992,complete,User_1,Application,New credit,Car,2500
64,A_Submitted,2016-05-17 18:01:43.418992,complete,User_1,Application,New credit,Car,2500
64,W_Handle leads,2016-05-17 18:01:44.105146,start,User_15,Workflow,New credit,Car,2500
65,A_Create Application,2016-05-17 18:05:11.987433,complete,User_1,Application,New credit,Car,23500
65,A_Submitted,2016-05-17 18:05:12.085433,complete,User_1,Application,New credit,Car,23500
64,W_Handle leads,2016-05-17 18:07:23.040708,complete,User_15,Workflow,New credit,Car,2500
65,W_Handle leads,2016-05-17 18:07:23.295564,start,User_15,Workflow,New credit,Car,23500
65,W_Handle leads,2016-05-17 18:10:20.640796,complete,User_15,Workflow,New credit,Car,23500
64,W_Complete application,2016-05-17 18:10:20.948746,start,User_15,Workflow,New credit,Car,2500
66,A_Create Application,2016-05-17 18:10:54.624486,complete,User_1,Application,New credit,Existing loan takeover,13000
66,A_Submitted,2016-05-17 18:10:54.722486,complete,User_1,Application,New credit,Existing loan takeover,13000
66,W_Handle leads,2016-05-17 18:10:55.612409,start,User_19,Workflow,New credit,Existing loan takeover,13000
66,W_Handle leads,2016-05-17 18:12:17.981387,complete,User_19,Workflow,New credit,Existing loan takeover,13000
66,W_Complete application,2016-05-17 18:12:18.976823,start,User_19,Workflow,New credit,Existing loan takeover,13000
63,W_Complete application,2016-05-17 18:13:38.397306,complete,User_105,Workflow,New credit,Home improvement,4000
63,A_Concept,2016-05-17 18:13:38.401306,complete,User_1,Application,New credit,Home improvement,4000
62,A_Complete,2016-05-17 18:13:39.943306,complete,User_105,Application,New credit,Unknown,23500
62,O_Create Offer,2016-05-17 18:13:40.406306,complete,User_35,Offer,New credit,Unknown,23500
62,O_Created,2016-05-17 18:13:40.495306,complete,User_35,Offer,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 18:13:40.496306,complete,User_1,Offer,New credit,Unknown,23500
62,O_Create Offer,2016-05-17 18:13:40.959306,complete,User_35,Offer,New credit,Unknown,23500
62,O_Created,2016-05-17 18:13:41.048306,complete,User_35,Offer,New credit,Unknown,23500
62,W_Call after offers,2016-05-17 18:13:41.109915,start,User_35,Workflow,New credit,Unknown,23500
62,W_Call after offers,2016-05-17 18:14:28.042522,complete,User_35,Workflow,New credit,Unknown,23500
62,A_Complete,2016-05-17 18:14:29.588522,complete,User_35,Application,New credit,Unknown,23500
62,O_Sent (mail and online),2016-05-17 18:14:29.589522,complete,User_35,Offer,New credit,Unknown,23500
62,A_Cancelled,2016-05-17 18:14:29.605522,complete,User_1,Application,New credit,Unknown,23500
62,O_Cancelled,2016-05-17 18:14:29.606522,complete,User_1,Offer,New credit,Unknown,23500
67,A_Create Application,2016-05-17 18:14:37.909381,complete,User_1,Application,New credit,Home improvement,13000
67,A_Submitted,2016-05-17 18:14:38.007381,complete,User_1,Application,New credit,Home improvement,13000
67,W_Handle leads,2016-05-17 18:14:38.192709,start,User_35,Workflow,New credit,Home improvement,13000
68,A_Create Application,2016-05-17 18:16:06.224937,complete,User_1,Application,New credit,"Other, see explanation",19500
68,A_Submitted,2016-05-17 18:16:06.322937,complete,User_1,Application,New credit,"Other, see explanation",19500
67,W_Handle leads,2016-05-17 18:16:50.579016,complete,User_35,Workflow,New credit,Home improvement,13000
68,W_Handle leads,2016-05-17 18:16:50.713238,start,User_35,Workflow,New credit,"Other, see explanation",19500
68,W_Handle leads,2016-05-17 18:18:00.403922,complete,User_35,Workflow,New credit,"Other, see explanation",19500
68,A_Concept,2016-05-17 18:18:00.407922,complete,User_1,Application,New credit,"Other, see explanation",19500
67,W_Complete application,2016-05-17 18:18:00.684873,start,User_35,Workflow,New credit,Home improvement,13000
69,A_Create Application,2016-05-17 18:22:44.362495,complete,User_1,Application,New credit,Car,20500
69,A_Submitted,2016-05-17 18:22:44.460495,complete,User_1,Application,New credit,Car,20500
69,W_Handle leads,2016-05-17 18:22:45.010116,start,User_38,Workflow,New credit,Car,20500
66,W_Complete application,2016-05-17 18:23:06.836502,complete,User_19,Workflow,New credit,Existing loan takeover,13000
66,A_Concept,2016-05-17 18:23:06.840502,complete,User_1,Application,New credit,Existing loan takeover,13000
63,A_Accepted,2016-05-17 18:23:07.860502,complete,User_19,Application,New credit,Home improvement,4000
66,A_Accepted,2016-05-17 18:23:08.884502,complete,User_19,Application,New credit,Existing loan takeover,13000
63,O_Create Offer,2016-05-17 18:23:09.347502,complete,User_19,Offer,New credit,Home improvement,4000
66,O_Create Offer,2016-05-17 18:23:09.810502,complete,User_19,Offer,New credit,Existing loan takeover,13000
63,O_Created,2016-05-17 18:23:09.899502,complete,User_19,Offer,New credit,Home improvement,4000
66,O_Created,2016-05-17 18:23:09.988502,complete,User_19,Offer,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:23:09.989502,complete,User_1,Offer,New credit,Existing loan takeover,13000
63,W_Call after offers,2016-05-17 18:23:10.621108,start,User_19,Workflow,New credit,Home improvement,4000
64,W_Complete application,2016-05-17 18:23:26.708487,complete,User_15,Workflow,New credit,Car,2500
64,A_Concept,2016-05-17 18:23:26.712487,complete,User_1,Application,New credit,Car,2500
65,W_Complete application,2016-05-17 18:23:26.762011,start,User_15,Workflow,New credit,Car,23500
69,W_Handle leads,2016-05-17 18:24:25.870263,complete,User_38,Workflow,New credit,Car,20500
69,A_Concept,2016-05-17 18:24:25.874263,complete,User_1,Application,New credit,Car,20500
69,W_Complete application,2016-05-17 18:24:26.057623,start,User_38,Workflow,New credit,Car,20500
63,W_Call after offers,2016-05-17 18:27:13.956518,complete,User_19,Workflow,New credit,Home improvement,4000
66,O_Create Offer,2016-05-17 18:27:14.419518,complete,User_19,Offer,New credit,Existing loan takeover,13000
63,O_Sent (mail and online),2016-05-17 18:27:14.420518,complete,User_19,Offer,New credit,Home improvement,4000
66,O_Created,2016-05-17 18:27:14.509518,complete,User_19,Offer,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:27:14.510518,complete,User_1,Offer,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:27:14.511518,complete,User_1,Offer,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:27:14.512518,complete,User_1,Offer,New credit,Existing loan takeover,13000
63,A_Complete,2016-05-17 18:27:16.055518,complete,User_19,Application,New credit,Home improvement,4000
66,O_Create Offer,2016-05-17 18:27:16.518518,complete,User_19,Offer,New credit,Existing loan takeover,13000
63,O_Create Offer,2016-05-17 18:27:16.981518,complete,User_19,Offer,New credit,Home improvement,4000
66,O_Created,2016-05-17 18:27:17.070518,complete,User_19,Offer,New credit,Existing loan takeover,13000
63,O_Created,2016-05-17 18:27:17.159518,complete,User_19,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:27:17.160518,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:27:17.161518,complete,User_1,Offer,New credit,Home improvement,4000
66,W_Call after offers,2016-05-17 18:27:17.277346,start,User_19,Workflow,New credit,Existing loan takeover,13000
70,A_Create Application,2016-05-17 18:27:52.951480,complete,User_1,Application,New credit,Home improvement,47000
70,A_Submitted,2016-05-17 18:27:53.049480,complete,User_1,Application,New credit,Home improvement,47000
67,W_Complete application,2016-05-17 18:28:31.338308,complete,User_35,Workflow,New credit,Home improvement,13000
67,A_Concept,2016-05-17 18:28:31.342308,complete,User_1,Application,New credit,Home improvement,13000
68,W_Complete application,2016-05-17 18:28:32.127310,start,User_35,Workflow,New credit,"Other, see explanation",19500
49,W_Call incomplete files,2016-05-17 18:33:00.907279,start,User_133,Workflow,Limit raise,Existing loan takeover,142000
66,W_Call after offers,2016-05-17 18:33:07.623882,complete,User_19,Workflow,New credit,Existing loan takeover,13000
63,O_Create Offer,2016-05-17 18:33:08.086882,complete,User_19,Offer,New credit,Home improvement,4000
66,O_Sent (mail and online),2016-05-17 18:33:08.087882,complete,User_19,Offer,New credit,Existing loan takeover,13000
63,O_Created,2016-05-17 18:33:08.176882,complete,User_19,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:08.177882,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:08.178882,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:08.179882,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:08.180882,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:08.181882,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:08.182882,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:08.183882,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:08.184882,complete,User_1,Offer,New credit,Home improvement,4000
66,A_Complete,2016-05-17 18:33:09.722882,complete,User_19,Application,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:33:09.723882,complete,User_1,Offer,New credit,Existing loan takeover,13000
66,A_Cancelled,2016-05-17 18:33:09.739882,complete,User_1,Application,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:33:09.740882,complete,User_1,Offer,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:33:09.741882,complete,User_1,Offer,New credit,Existing loan takeover,13000
63,O_Create Offer,2016-05-17 18:33:10.185882,complete,User_19,Offer,New credit,Home improvement,4000
66,O_Create Offer,2016-05-17 18:33:10.648882,complete,User_19,Offer,New credit,Existing loan takeover,13000
63,O_Created,2016-05-17 18:33:10.737882,complete,User_19,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:10.738882,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:33:10.739882,complete,User_1,Offer,New credit,Home improvement,4000
66,O_Created,2016-05-17 18:33:10.826882,complete,User_19,Offer,New credit,Existing loan takeover,13000
63,O_Create Offer,2016-05-17 18:33:11.289882,complete,User_19,Offer,New credit,Home improvement,4000
66,W_Call after offers,2016-05-17 18:33:11.321067,start,User_19,Workflow,New credit,Existing loan takeover,13000
66,W_Call after offers,2016-05-17 18:36:30.558746,complete,User_19,Workflow,New credit,Existing loan takeover,13000
63,O_Created,2016-05-17 18:36:30.647746,complete,User_19,Offer,New credit,Home improvement,4000
66,O_Sent (mail and online),2016-05-17 18:36:30.648746,complete,User_19,Offer,New credit,Existing loan takeover,13000
63,O_Cancelled,2016-05-17 18:36:30.648746,complete,User_1,Offer,New credit,Home improvement,4000
66,A_Complete,2016-05-17 18:36:32.194746,complete,User_19,Application,New credit,Existing loan takeover,13000
66,A_Cancelled,2016-05-17 18:36:32.210746,complete,User_1,Application,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:36:32.211746,complete,User_1,Offer,New credit,Existing loan takeover,13000
66,O_Cancelled,2016-05-17 18:36:32.212746,complete,User_1,Offer,New credit,Existing loan takeover,13000
63,O_Create Offer,2016-05-17 18:36:32.657746,complete,User_19,Offer,New credit,Home improvement,4000
63,O_Created,2016-05-17 18:36:32.746746,complete,User_19,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:36:32.747746,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:36:32.748746,complete,User_1,Offer,New credit,Home improvement,4000
63,O_Create Offer,2016-05-17 18:36:33.211746,complete,User_19,Offer,New credit,Home improvement,4000
63,O_Created,2016-05-17 18:36:33.300746,complete,User_19,Offer,New credit,Home improvement,4000
63,W_Call after offers,2016-05-17 18:36:33.474885,start,User_19,Workflow,New credit,Home improvement,4000
71,A_Create Application,2016-05-17 18:36:37.195135,complete,User_1,Application,New credit,Car,17000
71,A_Submitted,2016-05-17 18:36:37.293135,complete,User_1,Application,New credit,Car,17000
69,W_Complete application,2016-05-17 18:37:27.383001,complete,User_38,Workflow,New credit,Car,20500
70,W_Handle leads,2016-05-17 18:37:27.534870,start,User_38,Workflow,New credit,Home improvement,47000
68,W_Complete application,2016-05-17 18:39:12.206280,complete,User_35,Workflow,New credit,"Other, see explanation",19500
67,A_Accepted,2016-05-17 18:39:13.230280,complete,User_35,Application,New credit,Home improvement,13000
68,A_Accepted,2016-05-17 18:39:14.254280,complete,User_35,Application,New credit,"Other, see explanation",19500
67,O_Create Offer,2016-05-17 18:39:14.717280,complete,User_35,Offer,New credit,Home improvement,13000
68,O_Create Offer,2016-05-17 18:39:15.180280,complete,User_35,Offer,New credit,"Other, see explanation",19500
67,O_Created,2016-05-17 18:39:15.269280,complete,User_35,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:39:15.270280,complete,User_1,Offer,New credit,Home improvement,13000
68,O_Created,2016-05-17 18:39:15.358280,complete,User_35,Offer,New credit,"Other, see explanation",19500
68,O_Cancelled,2016-05-17 18:39:15.359280,complete,User_1,Offer,New credit,"Other, see explanation",19500
68,O_Cancelled,2016-05-17 18:39:15.360280,complete,User_1,Offer,New credit,"Other, see explanation",19500
68,O_Cancelled,2016-05-17 18:39:15.361280,complete,User_1,Offer,New credit,"Other, see explanation",19500
67,O_Create Offer,2016-05-17 18:39:15.821280,complete,User_35,Offer,New credit,Home improvement,13000
68,O_Create Offer,2016-05-17 18:39:16.284280,complete,User_35,Offer,New credit,"Other, see explanation",19500
67,O_Created,2016-05-17 18:39:16.373280,complete,User_35,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:39:16.374280,complete,User_1,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:39:16.375280,complete,User_1,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:39:16.376280,complete,User_1,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:39:16.377280,complete,User_1,Offer,New credit,Home improvement,13000
68,O_Created,2016-05-17 18:39:16.462280,complete,User_35,Offer,New credit,"Other, see explanation",19500
67,O_Create Offer,2016-05-17 18:39:16.925280,complete,User_35,Offer,New credit,Home improvement,13000
68,W_Call after offers,2016-05-17 18:39:17.112120,start,User_35,Workflow,New credit,"Other, see explanation",19500
70,W_Handle leads,2016-05-17 18:39:21.685685,complete,User_38,Workflow,New credit,Home improvement,47000
69,A_Accepted,2016-05-17 18:39:22.709685,complete,User_38,Application,New credit,Car,20500
70,W_Complete application,2016-05-17 18:39:23.197744,start,User_38,Workflow,New credit,Home improvement,47000
65,W_Complete application,2016-05-17 18:40:51.499870,complete,User_15,Workflow,New credit,Car,23500
65,A_Concept,2016-05-17 18:40:51.503870,complete,User_1,Application,New credit,Car,23500
64,A_Accepted,2016-05-17 18:40:52.523870,complete,User_15,Application,New credit,Car,2500
65,A_Accepted,2016-05-17 18:40:52.527870,complete,User_44,Application,New credit,Car,23500
64,O_Create Offer,2016-05-17 18:40:52.990870,complete,User_44,Offer,New credit,Car,2500
65,O_Create Offer,2016-05-17 18:40:53.453870,complete,User_44,Offer,New credit,Car,23500
64,O_Created,2016-05-17 18:40:53.542870,complete,User_44,Offer,New credit,Car,2500
64,O_Cancelled,2016-05-17 18:40:53.543870,complete,User_1,Offer,New credit,Car,2500
65,O_Created,2016-05-17 18:40:53.631870,complete,User_44,Offer,New credit,Car,23500
65,O_Cancelled,2016-05-17 18:40:53.632870,complete,User_1,Offer,New credit,Car,23500
64,O_Create Offer,2016-05-17 18:40:54.094870,complete,User_44,Offer,New credit,Car,2500
65,O_Create Offer,2016-05-17 18:40:54.557870,complete,User_44,Offer,New credit,Car,23500
64,O_Created,2016-05-17 18:40:54.646870,complete,User_44,Offer,New credit,Car,2500
65,O_Created,2016-05-17 18:40:54.735870,complete,User_44,Offer,New credit,Car,23500
64,W_Call after offers,2016-05-17 18:40:54.833741,start,User_44,Workflow,New credit,Car,2500
68,W_Call after offers,2016-05-17 18:41:40.928806,complete,User_35,Workflow,New credit,"Other, see explanation",19500
68,O_Sent (mail and online),2016-05-17 18:41:40.929806,complete,User_56,Offer,New credit,"Other, see explanation",19500
67,O_Created,2016-05-17 18:41:41.017806,complete,User_35,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:41:41.018806,complete,User_1,Offer,New credit,Home improvement,13000
68,A_Complete,2016-05-17 18:41:42.475806,complete,User_56,Application,New credit,"Other, see explanation",19500
67,O_Create Offer,2016-05-17 18:41:42.938806,complete,User_56,Offer,New credit,Home improvement,13000
67,O_Created,2016-05-17 18:41:43.027806,complete,User_56,Offer,New credit,Home improvement,13000
67,W_Call after offers,2016-05-17 18:41:43.649380,start,User_56,Workflow,New credit,Home improvement,13000
63,W_Call after offers,2016-05-17 18:42:50.306346,complete,User_19,Workflow,New credit,Home improvement,4000
71,W_Handle leads,2016-05-17 18:42:51.180289,start,User_19,Workflow,New credit,Car,17000
71,W_Handle leads,2016-05-17 18:43:44.443365,complete,User_19,Workflow,New credit,Car,17000
63,O_Sent (mail and online),2016-05-17 18:43:44.444365,complete,User_19,Offer,New credit,Home improvement,4000
71,W_Complete application,2016-05-17 18:43:44.790710,start,User_19,Workflow,New credit,Car,17000
70,W_Complete application,2016-05-17 18:44:31.823887,complete,User_38,Workflow,New credit,Home improvement,47000
70,A_Concept,2016-05-17 18:44:31.827887,complete,User_1,Application,New credit,Home improvement,47000
69,O_Create Offer,2016-05-17 18:44:32.286887,complete,User_38,Offer,New credit,Car,20500
70,A_Accepted,2016-05-17 18:44:33.310887,complete,User_38,Application,New credit,Home improvement,47000
69,O_Created,2016-05-17 18:44:33.399887,complete,User_38,Offer,New credit,Car,20500
70,O_Create Offer,2016-05-17 18:44:33.862887,complete,User_38,Offer,New credit,Home improvement,47000
69,W_Call after offers,2016-05-17 18:44:34.031896,start,User_38,Workflow,New credit,Car,20500
49,W_Call incomplete files,2016-05-17 18:44:40.382082,complete,User_133,Workflow,Limit raise,Existing loan takeover,142000
49,O_Cancelled,2016-05-17 18:44:40.383082,complete,User_1,Offer,Limit raise,Existing loan takeover,142000
49,A_Cancelled,2016-05-17 18:44:40.399082,complete,User_1,Application,Limit raise,Existing loan takeover,142000
49,O_Cancelled,2016-05-17 18:44:40.400082,complete,User_1,Offer,Limit raise,Existing loan takeover,142000
52,O_Returned,2016-05-17 18:44:41.907082,complete,User_133,Offer,New credit,Existing loan takeover,7500
55,W_Validate application,2016-05-17 18:44:42.562310,start,User_133,Workflow,New credit,Car,13000
64,W_Call after offers,2016-05-17 18:45:51.280685,complete,User_44,Workflow,New credit,Car,2500
65,W_Call after offers,2016-05-17 18:45:52.123011,start,User_44,Workflow,New credit,Car,23500
67,W_Call after offers,2016-05-17 18:46:41.968645,complete,User_56,Workflow,New credit,Home improvement,13000
49,O_Create Offer,2016-05-17 18:46:42.431645,complete,User_56,Offer,Limit raise,Existing loan takeover,142000
67,A_Complete,2016-05-17 18:46:43.977645,complete,User_56,Application,New credit,Home improvement,13000
49,O_Created,2016-05-17 18:46:44.066645,complete,User_56,Offer,Limit raise,Existing loan takeover,142000
67,O_Sent (mail and online),2016-05-17 18:46:44.067645,complete,User_56,Offer,New credit,Home improvement,13000
49,A_Complete,2016-05-17 18:46:45.613645,complete,User_56,Application,Limit raise,Existing loan takeover,142000
67,O_Create Offer,2016-05-17 18:46:46.076645,complete,User_56,Offer,New credit,Home improvement,13000
49,W_Call after offers,2016-05-17 18:46:46.637760,start,User_56,Workflow,Limit raise,Existing loan takeover,142000
49,W_Call after offers,2016-05-17 18:47:49.767538,complete,User_56,Workflow,Limit raise,Existing loan takeover,142000
67,O_Created,2016-05-17 18:47:49.856538,complete,User_56,Offer,New credit,Home improvement,13000
49,O_Sent (mail and online),2016-05-17 18:47:49.857538,complete,User_56,Offer,Limit raise,Existing loan takeover,142000
67,W_Call after offers,2016-05-17 18:47:50.369311,start,User_56,Workflow,New credit,Home improvement,13000
65,W_Call after offers,2016-05-17 18:49:41.621021,complete,User_44,Workflow,New credit,Car,23500
64,A_Complete,2016-05-17 18:49:43.167021,complete,User_44,Application,New credit,Car,2500
64,O_Sent (mail and online),2016-05-17 18:49:43.168021,complete,User_61,Offer,New credit,Car,2500
67,W_Call after offers,2016-05-17 18:49:49.656736,complete,User_56,Workflow,New credit,Home improvement,13000
65,O_Sent (mail and online),2016-05-17 18:49:49.657736,complete,User_56,Offer,New credit,Car,23500
67,O_Sent (mail and online),2016-05-17 18:49:49.658736,complete,User_56,Offer,New credit,Home improvement,13000
72,A_Create Application,2016-05-17 18:49:50.632668,complete,User_1,Application,New credit,Unknown,40500
72,A_Submitted,2016-05-17 18:49:50.730668,complete,User_1,Application,New credit,Unknown,40500
65,A_Complete,2016-05-17 18:49:51.204736,complete,User_56,Application,New credit,Car,23500
72,W_Handle leads,2016-05-17 18:49:51.296459,start,User_61,Workflow,New credit,Unknown,40500
67,A_Complete,2016-05-17 18:49:52.750736,complete,User_56,Application,New credit,Home improvement,13000
67,A_Cancelled,2016-05-17 18:49:52.766736,complete,User_1,Application,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:49:52.767736,complete,User_1,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:49:52.768736,complete,User_1,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:49:52.769736,complete,User_1,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:49:52.770736,complete,User_1,Offer,New credit,Home improvement,13000
67,O_Cancelled,2016-05-17 18:49:52.771736,complete,User_1,Offer,New credit,Home improvement,13000
72,W_Handle leads,2016-05-17 18:50:52.277095,complete,User_61,Workflow,New credit,Unknown,40500
72,W_Complete application,2016-05-17 18:50:52.626376,start,User_56,Workflow,New credit,Unknown,40500
73,A_Create Application,2016-05-17 18:51:03.431211,complete,User_1,Application,Limit raise,Car,12000
73,A_Submitted,2016-05-17 18:51:03.529211,complete,User_1,Application,Limit raise,Car,12000
74,A_Create Application,2016-05-17 18:51:06.168376,complete,User_1,Application,New credit,Car,15500
74,A_Submitted,2016-05-17 18:51:06.266376,complete,User_1,Application,New credit,Car,15500
74,W_Handle leads,2016-05-17 18:51:06.664292,start,User_61,Workflow,New credit,Car,15500
69,W_Call after offers,2016-05-17 18:51:24.628426,complete,User_38,Workflow,New credit,Car,20500
70,O_Created,2016-05-17 18:51:24.717426,complete,User_38,Offer,New credit,Home improvement,47000
70,W_Call after offers,2016-05-17 18:51:25.025870,start,User_65,Workflow,New credit,Home improvement,47000
71,W_Complete application,2016-05-17 18:51:47.288288,complete,User_19,Workflow,New credit,Car,17000
71,A_Concept,2016-05-17 18:51:47.292288,complete,User_1,Application,New credit,Car,17000
63,A_Complete,2016-05-17 18:51:48.834288,complete,User_19,Application,New credit,Home improvement,4000
63,A_Cancelled,2016-05-17 18:51:48.850288,complete,User_1,Application,New credit,Home improvement,4000
63,O_Cancelled,2016-05-17 18:51:48.851288,complete,User_1,Offer,New credit,Home improvement,4000
71,A_Accepted,2016-05-17 18:51:49.858288,complete,User_19,Application,New credit,Car,17000
63,O_Create Offer,2016-05-17 18:51:50.321288,complete,User_19,Offer,New credit,Home improvement,4000
71,O_Create Offer,2016-05-17 18:51:50.784288,complete,User_19,Offer,New credit,Car,17000
63,O_Created,2016-05-17 18:51:50.873288,complete,User_19,Offer,New credit,Home improvement,4000
71,O_Created,2016-05-17 18:51:50.962288,complete,User_19,Offer,New credit,Car,17000
63,W_Call after offers,2016-05-17 18:51:51.292783,start,User_19,Workflow,New credit,Home improvement,4000
75,A_Create Application,2016-05-17 18:52:53.873262,complete,User_1,Application,New credit,Car,26000
75,A_Submitted,2016-05-17 18:52:53.971262,complete,User_1,Application,New credit,Car,26000
74,W_Handle leads,2016-05-17 18:53:25.466413,complete,User_61,Workflow,New credit,Car,15500
69,O_Sent (mail and online),2016-05-17 18:53:25.467413,complete,User_61,Offer,New credit,Car,20500
74,W_Complete application,2016-05-17 18:53:26.280001,start,User_61,Workflow,New credit,Car,15500
70,W_Call after offers,2016-05-17 18:56:19.806041,complete,User_65,Workflow,New credit,Home improvement,47000
75,W_Handle leads,2016-05-17 18:56:20.619350,start,User_65,Workflow,New credit,Car,26000
63,W_Call after offers,2016-05-17 18:57:52.271617,complete,User_19,Workflow,New credit,Home improvement,4000
63,O_Sent (mail and online),2016-05-17 18:57:52.272617,complete,User_92,Offer,New credit,Home improvement,4000
71,W_Call after offers,2016-05-17 18:57:53.092442,start,User_19,Workflow,New credit,Car,17000
63,A_Complete,2016-05-17 18:57:53.818617,complete,User_92,Application,New credit,Home improvement,4000
63,O_Create Offer,2016-05-17 18:57:54.281617,complete,User_92,Offer,New credit,Home improvement,4000
