case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,EventOrigin,case:ApplicationType,case:LoanGoal,case:RequestedAmount
603,A_Complete,2016-05-23 11:29:23.915158,complete,User_13,Application,Limit raise,Car,11500
625,A_Create Application,2016-05-23 11:32:02.185168,complete,User_1,Application,New credit,Home improvement,6500
625,A_Submitted,2016-05-23 11:32:02.283168,complete,User_1,Application,New credit,Home improvement,6500
625,W_Handle leads,2016-05-23 11:32:02.679861,start,User_13,Workflow,New credit,Home improvement,6500
626,A_Create Application,2016-05-23 11:32:25.988370,complete,User_1,Application,New credit,Remaining debt home,25500
626,A_Submitted,2016-05-23 11:32:26.086370,complete,User_1,Application,New credit,Remaining debt home,25500
607,A_Accepted,2016-05-23 11:33:01.024000,complete,User_132,Application,Limit raise,Extra spending limit,19000
608,A_Accepted,2016-05-23 11:33:02.048000,complete,User_132,Application,New credit,Remaining debt home,28500
607,O_Create Offer,2016-05-23 11:33:02.511000,complete,User_132,Offer,Limit raise,Extra spending limit,19000
608,O_Create Offer,2016-05-23 11:33:02.974000,complete,User_132,Offer,New credit,Remaining debt home,28500
607,O_Created,2016-05-23 11:33:03.063000,complete,User_132,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:33:03.064000,complete,User_1,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:33:03.065000,complete,User_1,Offer,Limit raise,Extra spending limit,19000
608,O_Created,2016-05-23 11:33:03.152000,complete,User_132,Offer,New credit,Remaining debt home,28500
607,O_Create Offer,2016-05-23 11:33:03.615000,complete,User_132,Offer,Limit raise,Extra spending limit,19000
608,O_Sent (mail and online),2016-05-23 11:33:03.616000,complete,User_132,Offer,New credit,Remaining debt home,28500
607,O_Created,2016-05-23 11:33:03.705000,complete,User_132,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:33:03.706000,complete,User_1,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:33:03.707000,complete,User_1,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:33:03.708000,complete,User_1,Offer,Limit raise,Extra spending limit,19000
608,A_Complete,2016-05-23 11:33:05.251000,complete,User_132,Application,New credit,Remaining debt home,28500
607,O_Create Offer,2016-05-23 11:33:05.714000,complete,User_132,Offer,Limit raise,Extra spending limit,19000
608,W_Call after offers,2016-05-23 11:33:06.031175,start,User_132,Workflow,New credit,Remaining debt home,28500
619,W_Call after offers,2016-05-23 11:34:16.386187,complete,User_11,Workflow,New credit,Existing loan takeover,78000
623,W_Complete application,2016-05-23 11:34:17.137336,start,User_11,Workflow,New credit,Home improvement,2500
625,W_Handle leads,2016-05-23 11:34:36.071972,complete,User_13,Workflow,New credit,Home improvement,6500
626,W_Handle leads,2016-05-23 11:34:36.275432,start,User_13,Workflow,New credit,Remaining debt home,25500
606,W_Call after offers,2016-05-23 11:36:00.797112,start,User_124,Workflow,New credit,Existing loan takeover,23000
608,W_Call after offers,2016-05-23 11:37:01.896329,complete,User_132,Workflow,New credit,Remaining debt home,28500
607,O_Created,2016-05-23 11:37:01.985329,complete,User_132,Offer,Limit raise,Extra spending limit,19000
608,O_Create Offer,2016-05-23 11:37:02.448329,complete,User_132,Offer,New credit,Remaining debt home,28500
607,O_Sent (mail and online),2016-05-23 11:37:02.449329,complete,User_132,Offer,Limit raise,Extra spending limit,19000
608,O_Created,2016-05-23 11:37:02.538329,complete,User_132,Offer,New credit,Remaining debt home,28500
608,O_Cancelled,2016-05-23 11:37:02.539329,complete,User_1,Offer,New credit,Remaining debt home,28500
608,O_Cancelled,2016-05-23 11:37:02.540329,complete,User_1,Offer,New credit,Remaining debt home,28500
608,O_Cancelled,2016-05-23 11:37:02.541329,complete,User_1,Offer,New credit,Remaining debt home,28500
608,O_Cancelled,2016-05-23 11:37:02.542329,complete,User_1,Offer,New credit,Remaining debt home,28500
607,W_Call after offers,2016-05-23 11:37:03.461690,start,User_132,Workflow,Limit raise,Extra spending limit,19000
626,W_Handle leads,2016-05-23 11:37:44.348711,complete,User_13,Workflow,New credit,Remaining debt home,25500
625,W_Complete application,2016-05-23 11:37:44.530154,start,User_13,Workflow,New credit,Home improvement,6500
613,W_Validate application,2016-05-23 11:38:19.417926,complete,User_113,Workflow,Limit raise,Existing loan takeover,18000
610,W_Validate application,2016-05-23 11:38:20.012789,start,User_113,Workflow,New credit,Extra spending limit,12000
613,A_Validating,2016-05-23 11:38:20.571926,complete,User_103,Application,Limit raise,Existing loan takeover,18000
613,O_Returned,2016-05-23 11:38:22.096926,complete,User_103,Offer,Limit raise,Existing loan takeover,18000
623,W_Complete application,2016-05-23 11:38:27.686293,complete,User_11,Workflow,New credit,Home improvement,2500
623,A_Concept,2016-05-23 11:38:27.690293,complete,User_1,Application,New credit,Home improvement,2500
619,A_Complete,2016-05-23 11:38:29.232293,complete,User_11,Application,New credit,Existing loan takeover,78000
623,A_Accepted,2016-05-23 11:38:30.256293,complete,User_11,Application,New credit,Home improvement,2500
619,O_Sent (mail and online),2016-05-23 11:38:30.257293,complete,User_11,Offer,New credit,Existing loan takeover,78000
623,O_Create Offer,2016-05-23 11:38:30.720293,complete,User_11,Offer,New credit,Home improvement,2500
623,O_Created,2016-05-23 11:38:30.809293,complete,User_11,Offer,New credit,Home improvement,2500
623,W_Call after offers,2016-05-23 11:38:30.889834,start,User_11,Workflow,New credit,Home improvement,2500
619,W_Validate application,2016-05-23 11:38:31.152184,start,User_114,Workflow,New credit,Existing loan takeover,78000
607,W_Call after offers,2016-05-23 11:38:39.707315,complete,User_132,Workflow,Limit raise,Extra spending limit,19000
608,O_Create Offer,2016-05-23 11:38:40.170315,complete,User_132,Offer,New credit,Remaining debt home,28500
608,O_Created,2016-05-23 11:38:40.259315,complete,User_132,Offer,New credit,Remaining debt home,28500
608,W_Call after offers,2016-05-23 11:38:40.840091,start,User_132,Workflow,New credit,Remaining debt home,28500
606,W_Call after offers,2016-05-23 11:39:11.249632,complete,User_124,Workflow,New credit,Existing loan takeover,23000
563,W_Call after offers,2016-05-23 11:39:11.502084,start,User_124,Workflow,New credit,Existing loan takeover,7500
624,W_Complete application,2016-05-23 11:40:04.132360,complete,User_104,Workflow,New credit,Existing loan takeover,63000
624,A_Concept,2016-05-23 11:40:04.136360,complete,User_1,Application,New credit,Existing loan takeover,63000
621,A_Accepted,2016-05-23 11:40:05.156360,complete,User_104,Application,New credit,Car,8000
624,A_Accepted,2016-05-23 11:40:06.180360,complete,User_104,Application,New credit,Existing loan takeover,63000
621,O_Create Offer,2016-05-23 11:40:06.643360,complete,User_104,Offer,New credit,Car,8000
624,O_Create Offer,2016-05-23 11:40:07.106360,complete,User_104,Offer,New credit,Existing loan takeover,63000
621,O_Created,2016-05-23 11:40:07.195360,complete,User_104,Offer,New credit,Car,8000
624,O_Created,2016-05-23 11:40:07.284360,complete,User_104,Offer,New credit,Existing loan takeover,63000
621,A_Complete,2016-05-23 11:40:08.830360,complete,User_104,Application,New credit,Car,8000
624,W_Call after offers,2016-05-23 11:40:09.447443,start,User_104,Workflow,New credit,Existing loan takeover,63000
604,W_Validate application,2016-05-23 11:40:10.874991,complete,User_112,Workflow,New credit,Existing loan takeover,56500
611,W_Validate application,2016-05-23 11:40:11.173128,start,User_112,Workflow,New credit,Existing loan takeover,13500
604,A_Validating,2016-05-23 11:40:12.028991,complete,User_103,Application,New credit,Existing loan takeover,56500
604,O_Returned,2016-05-23 11:40:13.553991,complete,User_103,Offer,New credit,Existing loan takeover,56500
623,W_Call after offers,2016-05-23 11:40:18.341748,complete,User_11,Workflow,New credit,Home improvement,2500
607,A_Complete,2016-05-23 11:40:19.887748,complete,User_11,Application,Limit raise,Extra spending limit,19000
623,A_Complete,2016-05-23 11:40:21.433748,complete,User_11,Application,New credit,Home improvement,2500
607,O_Create Offer,2016-05-23 11:40:21.896748,complete,User_11,Offer,Limit raise,Extra spending limit,19000
623,O_Sent (mail and online),2016-05-23 11:40:21.897748,complete,User_11,Offer,New credit,Home improvement,2500
607,O_Created,2016-05-23 11:40:21.986748,complete,User_11,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:40:21.987748,complete,User_1,Offer,Limit raise,Extra spending limit,19000
623,O_Create Offer,2016-05-23 11:40:22.449748,complete,User_11,Offer,New credit,Home improvement,2500
607,O_Create Offer,2016-05-23 11:40:22.912748,complete,User_11,Offer,Limit raise,Extra spending limit,19000
623,O_Created,2016-05-23 11:40:23.001748,complete,User_11,Offer,New credit,Home improvement,2500
623,O_Cancelled,2016-05-23 11:40:23.002748,complete,User_1,Offer,New credit,Home improvement,2500
623,O_Cancelled,2016-05-23 11:40:23.003748,complete,User_1,Offer,New credit,Home improvement,2500
607,O_Created,2016-05-23 11:40:23.090748,complete,User_11,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:40:23.091748,complete,User_1,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:40:23.092748,complete,User_1,Offer,Limit raise,Extra spending limit,19000
623,O_Create Offer,2016-05-23 11:40:23.553748,complete,User_11,Offer,New credit,Home improvement,2500
607,O_Create Offer,2016-05-23 11:40:24.016748,complete,User_11,Offer,Limit raise,Extra spending limit,19000
623,O_Created,2016-05-23 11:40:24.105748,complete,User_11,Offer,New credit,Home improvement,2500
623,O_Cancelled,2016-05-23 11:40:24.106748,complete,User_1,Offer,New credit,Home improvement,2500
623,O_Cancelled,2016-05-23 11:40:24.107748,complete,User_1,Offer,New credit,Home improvement,2500
623,O_Cancelled,2016-05-23 11:40:24.108748,complete,User_1,Offer,New credit,Home improvement,2500
623,O_Cancelled,2016-05-23 11:40:24.109748,complete,User_1,Offer,New credit,Home improvement,2500
623,O_Cancelled,2016-05-23 11:40:24.110748,complete,User_1,Offer,New credit,Home improvement,2500
607,O_Created,2016-05-23 11:40:24.194748,complete,User_11,Offer,Limit raise,Extra spending limit,19000
623,O_Create Offer,2016-05-23 11:40:24.657748,complete,User_11,Offer,New credit,Home improvement,2500
607,W_Call after offers,2016-05-23 11:40:24.871621,start,User_11,Workflow,Limit raise,Extra spending limit,19000
600,W_Validate application,2016-05-23 11:42:18.544833,complete,User_102,Workflow,New credit,Car,8000
563,W_Call after offers,2016-05-23 11:42:18.732481,complete,User_124,Workflow,New credit,Existing loan takeover,7500
598,W_Call after offers,2016-05-23 11:42:19.251505,start,User_102,Workflow,New credit,Home improvement,27000
600,A_Validating,2016-05-23 11:42:19.698833,complete,User_103,Application,New credit,Car,8000
563,A_Complete,2016-05-23 11:42:20.278481,complete,User_139,Application,New credit,Existing loan takeover,7500
600,O_Returned,2016-05-23 11:42:21.223833,complete,User_103,Offer,New credit,Car,8000
607,W_Call after offers,2016-05-23 11:43:01.338349,complete,User_11,Workflow,Limit raise,Extra spending limit,19000
623,O_Created,2016-05-23 11:43:01.427349,complete,User_11,Offer,New credit,Home improvement,2500
607,A_Complete,2016-05-23 11:43:02.973349,complete,User_11,Application,Limit raise,Extra spending limit,19000
623,W_Call after offers,2016-05-23 11:43:03.932682,start,User_11,Workflow,New credit,Home improvement,2500
608,W_Call after offers,2016-05-23 11:43:20.777588,complete,User_132,Workflow,New credit,Remaining debt home,28500
606,A_Complete,2016-05-23 11:43:22.323588,complete,User_132,Application,New credit,Existing loan takeover,23000
608,A_Complete,2016-05-23 11:43:23.869588,complete,User_132,Application,New credit,Remaining debt home,28500
606,O_Sent (mail and online),2016-05-23 11:43:23.870588,complete,User_132,Offer,New credit,Existing loan takeover,23000
608,O_Sent (mail and online),2016-05-23 11:43:23.871588,complete,User_132,Offer,New credit,Remaining debt home,28500
606,O_Create Offer,2016-05-23 11:43:24.334588,complete,User_132,Offer,New credit,Existing loan takeover,23000
608,O_Create Offer,2016-05-23 11:43:24.797588,complete,User_132,Offer,New credit,Remaining debt home,28500
606,O_Created,2016-05-23 11:43:24.886588,complete,User_132,Offer,New credit,Existing loan takeover,23000
608,O_Created,2016-05-23 11:43:24.975588,complete,User_132,Offer,New credit,Remaining debt home,28500
608,O_Cancelled,2016-05-23 11:43:24.976588,complete,User_1,Offer,New credit,Remaining debt home,28500
606,A_Complete,2016-05-23 11:43:26.521588,complete,User_132,Application,New credit,Existing loan takeover,23000
608,O_Create Offer,2016-05-23 11:43:26.984588,complete,User_132,Offer,New credit,Remaining debt home,28500
608,O_Created,2016-05-23 11:43:27.073588,complete,User_132,Offer,New credit,Remaining debt home,28500
606,W_Call after offers,2016-05-23 11:43:27.504145,start,User_124,Workflow,New credit,Existing loan takeover,23000
608,A_Complete,2016-05-23 11:43:28.619588,complete,User_132,Application,New credit,Remaining debt home,28500
608,O_Sent (mail and online),2016-05-23 11:43:28.620588,complete,User_132,Offer,New credit,Remaining debt home,28500
606,W_Call after offers,2016-05-23 11:43:52.217017,complete,User_124,Workflow,New credit,Existing loan takeover,23000
606,O_Sent (mail and online),2016-05-23 11:43:52.218017,complete,User_132,Offer,New credit,Existing loan takeover,23000
608,W_Call after offers,2016-05-23 11:43:52.449168,start,User_124,Workflow,New credit,Remaining debt home,28500
606,O_Create Offer,2016-05-23 11:43:52.681017,complete,User_132,Offer,New credit,Existing loan takeover,23000
606,O_Created,2016-05-23 11:43:52.770017,complete,User_132,Offer,New credit,Existing loan takeover,23000
606,O_Sent (mail and online),2016-05-23 11:43:52.771017,complete,User_132,Offer,New credit,Existing loan takeover,23000
624,W_Call after offers,2016-05-23 11:44:36.465855,complete,User_104,Workflow,New credit,Existing loan takeover,63000
621,W_Call after offers,2016-05-23 11:44:36.931959,start,User_104,Workflow,New credit,Car,8000
598,W_Call after offers,2016-05-23 11:46:25.325251,complete,User_102,Workflow,New credit,Home improvement,27000
563,W_Validate application,2016-05-23 11:46:25.785872,start,User_102,Workflow,New credit,Existing loan takeover,7500
598,A_Complete,2016-05-23 11:46:26.871251,complete,User_132,Application,New credit,Home improvement,27000
598,O_Create Offer,2016-05-23 11:46:27.334251,complete,User_132,Offer,New credit,Home improvement,27000
598,O_Created,2016-05-23 11:46:27.423251,complete,User_132,Offer,New credit,Home improvement,27000
598,O_Sent (mail and online),2016-05-23 11:46:27.424251,complete,User_132,Offer,New credit,Home improvement,27000
623,W_Call after offers,2016-05-23 11:46:33.704982,complete,User_11,Workflow,New credit,Home improvement,2500
607,O_Sent (mail and online),2016-05-23 11:46:33.705982,complete,User_11,Offer,Limit raise,Extra spending limit,19000
607,O_Cancelled,2016-05-23 11:46:33.706982,complete,User_1,Offer,Limit raise,Extra spending limit,19000
607,A_Cancelled,2016-05-23 11:46:33.722982,complete,User_1,Application,Limit raise,Extra spending limit,19000
623,A_Complete,2016-05-23 11:46:35.251982,complete,User_11,Application,New credit,Home improvement,2500
623,O_Sent (mail and online),2016-05-23 11:46:35.252982,complete,User_11,Offer,New credit,Home improvement,2500
623,O_Create Offer,2016-05-23 11:46:35.715982,complete,User_11,Offer,New credit,Home improvement,2500
623,O_Created,2016-05-23 11:46:35.804982,complete,User_11,Offer,New credit,Home improvement,2500
623,O_Cancelled,2016-05-23 11:46:35.805982,complete,User_1,Offer,New credit,Home improvement,2500
623,O_Create Offer,2016-05-23 11:46:36.268982,complete,User_11,Offer,New credit,Home improvement,2500
623,O_Created,2016-05-23 11:46:36.357982,complete,User_11,Offer,New credit,Home improvement,2500
623,W_Call after offers,2016-05-23 11:46:37.062352,start,User_11,Workflow,New credit,Home improvement,2500
627,A_Create Application,2016-05-23 11:47:16.003715,complete,User_1,Application,New credit,Home improvement,9000
627,A_Submitted,2016-05-23 11:47:16.101715,complete,User_1,Application,New credit,Home improvement,9000
610,W_Validate application,2016-05-23 11:47:30.197308,complete,User_113,Workflow,New credit,Extra spending limit,12000
613,W_Call incomplete files,2016-05-23 11:47:30.309477,start,User_113,Workflow,Limit raise,Existing loan takeover,18000
610,A_Validating,2016-05-23 11:47:31.351308,complete,User_103,Application,New credit,Extra spending limit,12000
610,O_Returned,2016-05-23 11:47:32.876308,complete,User_103,Offer,New credit,Extra spending limit,12000
625,W_Complete application,2016-05-23 11:47:50.926796,complete,User_13,Workflow,New credit,Home improvement,6500
625,A_Concept,2016-05-23 11:47:50.930796,complete,User_1,Application,New credit,Home improvement,6500
626,W_Complete application,2016-05-23 11:47:51.042425,start,User_13,Workflow,New credit,Remaining debt home,25500
623,W_Call after offers,2016-05-23 11:47:58.035708,complete,User_11,Workflow,New credit,Home improvement,2500
621,W_Call after offers,2016-05-23 11:48:23.546910,complete,User_104,Workflow,New credit,Car,8000
624,A_Complete,2016-05-23 11:48:25.092910,complete,User_104,Application,New credit,Existing loan takeover,63000
621,O_Sent (mail and online),2016-05-23 11:48:25.093910,complete,User_104,Offer,New credit,Car,8000
624,O_Sent (mail and online),2016-05-23 11:48:25.094910,complete,User_104,Offer,New credit,Existing loan takeover,63000
624,O_Create Offer,2016-05-23 11:48:25.557910,complete,User_104,Offer,New credit,Existing loan takeover,63000
628,A_Create Application,2016-05-23 11:48:25.574341,complete,User_1,Application,New credit,"Other, see explanation",18500
624,O_Created,2016-05-23 11:48:25.646910,complete,User_104,Offer,New credit,Existing loan takeover,63000
628,A_Submitted,2016-05-23 11:48:25.672341,complete,User_1,Application,New credit,"Other, see explanation",18500
624,O_Cancelled,2016-05-23 11:48:25.673341,complete,User_1,Offer,New credit,Existing loan takeover,63000
624,O_Cancelled,2016-05-23 11:48:25.674341,complete,User_1,Offer,New credit,Existing loan takeover,63000
624,O_Cancelled,2016-05-23 11:48:25.675341,complete,User_1,Offer,New credit,Existing loan takeover,63000
628,W_Handle leads,2016-05-23 11:48:26.566529,start,User_104,Workflow,New credit,"Other, see explanation",18500
619,W_Validate application,2016-05-23 11:49:14.913126,complete,User_114,Workflow,New credit,Existing loan takeover,78000
600,W_Call incomplete files,2016-05-23 11:49:15.397404,start,User_114,Workflow,New credit,Car,8000
619,A_Validating,2016-05-23 11:49:16.067126,complete,User_103,Application,New credit,Existing loan takeover,78000
619,O_Returned,2016-05-23 11:49:17.592126,complete,User_103,Offer,New credit,Existing loan takeover,78000
619,O_Accepted,2016-05-23 11:49:17.594126,complete,User_103,Offer,New credit,Existing loan takeover,78000
619,A_Pending,2016-05-23 11:49:17.595126,complete,User_103,Application,New credit,Existing loan takeover,78000
619,O_Cancelled,2016-05-23 11:49:17.596126,complete,User_1,Offer,New credit,Existing loan takeover,78000
619,O_Cancelled,2016-05-23 11:49:17.597126,complete,User_1,Offer,New credit,Existing loan takeover,78000
619,O_Create Offer,2016-05-23 11:49:18.060126,complete,User_132,Offer,New credit,Existing loan takeover,78000
619,O_Created,2016-05-23 11:49:18.149126,complete,User_132,Offer,New credit,Existing loan takeover,78000
619,O_Cancelled,2016-05-23 11:49:18.150126,complete,User_1,Offer,New credit,Existing loan takeover,78000
619,O_Cancelled,2016-05-23 11:49:18.151126,complete,User_1,Offer,New credit,Existing loan takeover,78000
619,O_Create Offer,2016-05-23 11:49:18.614126,complete,User_132,Offer,New credit,Existing loan takeover,78000
619,O_Created,2016-05-23 11:49:18.703126,complete,User_132,Offer,New credit,Existing loan takeover,78000
619,O_Cancelled,2016-05-23 11:49:18.704126,complete,User_1,Offer,New credit,Existing loan takeover,78000
619,O_Cancelled,2016-05-23 11:49:18.705126,complete,User_1,Offer,New credit,Existing loan takeover,78000
619,O_Create Offer,2016-05-23 11:49:19.168126,complete,User_132,Offer,New credit,Existing loan takeover,78000
619,O_Created,2016-05-23 11:49:19.257126,complete,User_132,Offer,New credit,Existing loan takeover,78000
619,W_Call after offers,2016-05-23 11:49:19.320781,start,User_132,Workflow,New credit,Existing loan takeover,78000
629,A_Create Application,2016-05-23 11:50:03.302052,complete,User_1,Application,New credit,Home improvement,54500
629,A_Submitted,2016-05-23 11:50:03.400052,complete,User_1,Application,New credit,Home improvement,54500
628,W_Handle leads,2016-05-23 11:50:13.806715,complete,User_104,Workflow,New credit,"Other, see explanation",18500
624,O_Create Offer,2016-05-23 11:50:14.269715,complete,User_104,Offer,New credit,Existing loan takeover,63000
628,W_Complete application,2016-05-23 11:50:14.421229,start,User_104,Workflow,New credit,"Other, see explanation",18500
608,W_Call after offers,2016-05-23 11:50:25.075772,complete,User_124,Workflow,New credit,Remaining debt home,28500
608,A_Cancelled,2016-05-23 11:50:25.091772,complete,User_1,Application,New credit,Remaining debt home,28500
608,O_Cancelled,2016-05-23 11:50:25.092772,complete,User_1,Offer,New credit,Remaining debt home,28500
608,O_Create Offer,2016-05-23 11:50:25.555772,complete,User_139,Offer,New credit,Remaining debt home,28500
606,W_Call after offers,2016-05-23 11:50:25.616312,start,User_124,Workflow,New credit,Existing loan takeover,23000
608,O_Created,2016-05-23 11:50:25.644772,complete,User_139,Offer,New credit,Remaining debt home,28500
608,O_Cancelled,2016-05-23 11:50:25.645772,complete,User_1,Offer,New credit,Remaining debt home,28500
606,W_Call after offers,2016-05-23 11:51:19.380971,complete,User_124,Workflow,New credit,Existing loan takeover,23000
606,A_Complete,2016-05-23 11:51:20.926971,complete,User_139,Application,New credit,Existing loan takeover,23000
606,A_Cancelled,2016-05-23 11:51:20.942971,complete,User_1,Application,New credit,Existing loan takeover,23000
606,O_Cancelled,2016-05-23 11:51:20.943971,complete,User_1,Offer,New credit,Existing loan takeover,23000
606,O_Create Offer,2016-05-23 11:51:21.406971,complete,User_139,Offer,New credit,Existing loan takeover,23000
606,O_Created,2016-05-23 11:51:21.495971,complete,User_139,Offer,New credit,Existing loan takeover,23000
606,W_Call after offers,2016-05-23 11:51:22.336548,start,User_124,Workflow,New credit,Existing loan takeover,23000
605,W_Validate application,2016-05-23 11:51:49.683863,complete,User_109,Workflow,Limit raise,Home improvement,27000
603,W_Validate application,2016-05-23 11:51:49.954144,start,User_109,Workflow,Limit raise,Car,11500
605,A_Validating,2016-05-23 11:51:50.837863,complete,User_103,Application,Limit raise,Home improvement,27000
605,O_Returned,2016-05-23 11:51:52.362863,complete,User_103,Offer,Limit raise,Home improvement,27000
563,W_Validate application,2016-05-23 11:52:45.740472,complete,User_102,Workflow,New credit,Existing loan takeover,7500
598,W_Call after offers,2016-05-23 11:52:46.501844,start,User_102,Workflow,New credit,Home improvement,27000
563,A_Validating,2016-05-23 11:52:46.894472,complete,User_103,Application,New credit,Existing loan takeover,7500
563,O_Returned,2016-05-23 11:52:48.419472,complete,User_103,Offer,New credit,Existing loan takeover,7500
628,W_Complete application,2016-05-23 11:53:31.675341,complete,User_104,Workflow,New credit,"Other, see explanation",18500
628,A_Concept,2016-05-23 11:53:31.679341,complete,User_1,Application,New credit,"Other, see explanation",18500
624,O_Created,2016-05-23 11:53:31.764341,complete,User_104,Offer,New credit,Existing loan takeover,63000
624,O_Cancelled,2016-05-23 11:53:31.765341,complete,User_1,Offer,New credit,Existing loan takeover,63000
628,A_Accepted,2016-05-23 11:53:32.788341,complete,User_104,Application,New credit,"Other, see explanation",18500
624,O_Create Offer,2016-05-23 11:53:33.251341,complete,User_104,Offer,New credit,Existing loan takeover,63000
628,O_Create Offer,2016-05-23 11:53:33.714341,complete,User_104,Offer,New credit,"Other, see explanation",18500
624,O_Created,2016-05-23 11:53:33.803341,complete,User_104,Offer,New credit,Existing loan takeover,63000
628,O_Created,2016-05-23 11:53:33.892341,complete,User_104,Offer,New credit,"Other, see explanation",18500
624,W_Call after offers,2016-05-23 11:53:34.268323,start,User_104,Workflow,New credit,Existing loan takeover,63000
606,W_Call after offers,2016-05-23 11:53:59.359602,complete,User_124,Workflow,New credit,Existing loan takeover,23000
606,O_Sent (mail and online),2016-05-23 11:53:59.360602,complete,User_139,Offer,New credit,Existing loan takeover,23000
606,A_Complete,2016-05-23 11:54:00.906602,complete,User_139,Application,New credit,Existing loan takeover,23000
606,O_Create Offer,2016-05-23 11:54:01.369602,complete,User_139,Offer,New credit,Existing loan takeover,23000
606,O_Created,2016-05-23 11:54:01.458602,complete,User_139,Offer,New credit,Existing loan takeover,23000
606,O_Sent (mail and online),2016-05-23 11:54:01.459602,complete,User_139,Offer,New credit,Existing loan takeover,23000
606,W_Call after offers,2016-05-23 11:54:01.613263,start,User_124,Workflow,New credit,Existing loan takeover,23000
619,W_Call after offers,2016-05-23 11:54:18.837972,complete,User_132,Workflow,New credit,Existing loan takeover,78000
629,W_Handle leads,2016-05-23 11:54:19.742139,start,User_132,Workflow,New credit,Home improvement,54500
613,W_Call incomplete files,2016-05-23 11:54:42.407951,complete,User_113,Workflow,Limit raise,Existing loan takeover,18000
610,W_Call incomplete files,2016-05-23 11:54:42.974865,start,User_113,Workflow,New credit,Extra spending limit,12000
613,A_Incomplete,2016-05-23 11:54:43.833951,complete,User_103,Application,Limit raise,Existing loan takeover,18000
598,W_Call after offers,2016-05-23 11:55:51.153982,complete,User_102,Workflow,New credit,Home improvement,27000
563,W_Call incomplete files,2016-05-23 11:55:51.316210,start,User_102,Workflow,New credit,Existing loan takeover,7500
598,A_Complete,2016-05-23 11:55:52.699982,complete,User_139,Application,New credit,Home improvement,27000
598,O_Create Offer,2016-05-23 11:55:53.162982,complete,User_139,Offer,New credit,Home improvement,27000
598,O_Created,2016-05-23 11:55:53.251982,complete,User_139,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:53.252982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:53.253982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Create Offer,2016-05-23 11:55:53.716982,complete,User_139,Offer,New credit,Home improvement,27000
598,O_Created,2016-05-23 11:55:53.805982,complete,User_139,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:53.806982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:53.807982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:53.808982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:53.809982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:53.810982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Create Offer,2016-05-23 11:55:54.273982,complete,User_139,Offer,New credit,Home improvement,27000
598,O_Created,2016-05-23 11:55:54.362982,complete,User_139,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:54.363982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:54.364982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Cancelled,2016-05-23 11:55:54.365982,complete,User_1,Offer,New credit,Home improvement,27000
598,O_Create Offer,2016-05-23 11:55:54.828982,complete,User_139,Offer,New credit,Home improvement,27000
598,O_Created,2016-05-23 11:55:54.917982,complete,User_139,Offer,New credit,Home improvement,27000
629,W_Handle leads,2016-05-23 11:55:57.582055,complete,User_132,Workflow,New credit,Home improvement,54500
619,A_Complete,2016-05-23 11:55:59.128055,complete,User_132,Application,New credit,Existing loan takeover,78000
629,W_Complete application,2016-05-23 11:55:59.502545,start,User_132,Workflow,New credit,Home improvement,54500
600,W_Call incomplete files,2016-05-23 11:56:33.449474,complete,User_114,Workflow,New credit,Car,8000
600,A_Incomplete,2016-05-23 11:56:34.875474,complete,User_103,Application,New credit,Car,8000
600,O_Create Offer,2016-05-23 11:56:35.338474,complete,User_139,Offer,New credit,Car,8000
600,O_Created,2016-05-23 11:56:35.427474,complete,User_139,Offer,New credit,Car,8000
600,O_Cancelled,2016-05-23 11:56:35.428474,complete,User_1,Offer,New credit,Car,8000
600,O_Cancelled,2016-05-23 11:56:35.429474,complete,User_1,Offer,New credit,Car,8000
600,O_Create Offer,2016-05-23 11:56:35.892474,complete,User_139,Offer,New credit,Car,8000
