case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,EventOrigin,case:ApplicationType,case:LoanGoal,case:RequestedAmount
248,O_Cancelled,2016-05-20 09:56:13.069106,complete,User_107,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:13.070106,complete,User_107,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:13.071106,complete,User_129,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:13.072106,complete,User_1,Offer,New credit,Home improvement,42500
248,O_Create Offer,2016-05-20 09:56:13.535106,complete,User_67,Offer,New credit,Home improvement,42500
248,O_Created,2016-05-20 09:56:13.624106,complete,User_67,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:13.625106,complete,User_1,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:13.626106,complete,User_107,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:13.627106,complete,User_90,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:13.628106,complete,User_129,Offer,New credit,Home improvement,42500
248,O_Create Offer,2016-05-20 09:56:14.091106,complete,User_67,Offer,New credit,Home improvement,42500
248,O_Created,2016-05-20 09:56:14.180106,complete,User_67,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:14.181106,complete,User_129,Offer,New credit,Home improvement,42500
248,O_Cancelled,2016-05-20 09:56:14.182106,complete,User_107,Offer,New credit,Home improvement,42500
248,O_Create Offer,2016-05-20 09:56:14.645106,complete,User_67,Offer,New credit,Home improvement,42500
248,O_Created,2016-05-20 09:56:14.734106,complete,User_67,Offer,New credit,Home improvement,42500
248,O_Sent (mail and online),2016-05-20 09:56:14.735106,complete,User_67,Offer,New credit,Home improvement,42500
248,A_Complete,2016-05-20 09:56:16.281106,complete,User_67,Application,New credit,Home improvement,42500
248,W_Call after offers,2016-05-20 09:56:16.953651,start,User_87,Workflow,New credit,Home improvement,42500
386,W_Handle leads,2016-05-20 09:58:00.569687,start,User_67,Workflow,New credit,Car,7500
386,W_Handle leads,2016-05-20 10:01:14.774200,complete,User_67,Workflow,New credit,Car,7500
386,A_Concept,2016-05-20 10:01:14.778200,complete,User_67,Application,New credit,Car,7500
386,W_Complete application,2016-05-20 10:01:15.299223,start,User_67,Workflow,New credit,Car,7500
409,W_Handle leads,2016-05-20 10:04:43.507002,start,User_132,Workflow,New credit,Home improvement,42500
409,W_Handle leads,2016-05-20 10:07:57.711515,complete,User_132,Workflow,New credit,Home improvement,42500
409,A_Concept,2016-05-20 10:07:57.715515,complete,User_132,Application,New credit,Home improvement,42500
409,W_Complete application,2016-05-20 10:07:58.496550,start,User_132,Workflow,New credit,Home improvement,42500
402,W_Complete application,2016-05-20 10:11:07.580840,complete,User_91,Workflow,New credit,Car,3000
402,A_Accepted,2016-05-20 10:11:08.604840,complete,User_91,Application,New credit,Car,3000
402,O_Create Offer,2016-05-20 10:11:09.067840,complete,User_91,Offer,New credit,Car,3000
402,O_Created,2016-05-20 10:11:09.156840,complete,User_91,Offer,New credit,Car,3000
402,O_Cancelled,2016-05-20 10:11:09.157840,complete,User_1,Offer,New credit,Car,3000
402,O_Create Offer,2016-05-20 10:11:09.620840,complete,User_91,Offer,New credit,Car,3000
402,O_Created,2016-05-20 10:11:09.709840,complete,User_91,Offer,New credit,Car,3000
402,O_Cancelled,2016-05-20 10:11:09.710840,complete,User_90,Offer,New credit,Car,3000
402,O_Cancelled,2016-05-20 10:11:09.711840,complete,User_124,Offer,New credit,Car,3000
402,O_Create Offer,2016-05-20 10:11:10.174840,complete,User_91,Offer,New credit,Car,3000
402,O_Created,2016-05-20 10:11:10.263840,complete,User_91,Offer,New credit,Car,3000
402,O_Cancelled,2016-05-20 10:11:10.264840,complete,User_90,Offer,New credit,Car,3000
402,O_Create Offer,2016-05-20 10:11:10.727840,complete,User_91,Offer,New credit,Car,3000
402,O_Created,2016-05-20 10:11:10.816840,complete,User_91,Offer,New credit,Car,3000
402,O_Sent (mail and online),2016-05-20 10:11:10.817840,complete,User_91,Offer,New credit,Car,3000
402,A_Complete,2016-05-20 10:11:12.363840,complete,User_91,Application,New credit,Car,3000
402,W_Call after offers,2016-05-20 10:11:13.180587,start,User_124,Workflow,New credit,Car,3000
229,W_Handle leads,2016-05-20 10:13:00.222049,start,User_91,Workflow,New credit,"Other, see explanation",20000
413,A_Create Application,2016-05-20 10:14:15.344701,complete,User_1,Application,New credit,"Other, see explanation",32000
413,A_Submitted,2016-05-20 10:14:15.442701,complete,User_1,Application,New credit,"Other, see explanation",32000
229,W_Handle leads,2016-05-20 10:16:14.426562,complete,User_91,Workflow,New credit,"Other, see explanation",20000
229,A_Concept,2016-05-20 10:16:14.430562,complete,User_91,Application,New credit,"Other, see explanation",20000
229,W_Complete application,2016-05-20 10:16:14.679160,start,User_91,Workflow,New credit,"Other, see explanation",20000
97,W_Complete application,2016-05-20 10:26:11.571605,complete,User_9,Workflow,New credit,"Other, see explanation",17500
97,A_Accepted,2016-05-20 10:26:12.595605,complete,User_9,Application,New credit,"Other, see explanation",17500
97,O_Create Offer,2016-05-20 10:26:13.058605,complete,User_9,Offer,New credit,"Other, see explanation",17500
97,O_Created,2016-05-20 10:26:13.147605,complete,User_9,Offer,New credit,"Other, see explanation",17500
97,O_Cancelled,2016-05-20 10:26:13.148605,complete,User_129,Offer,New credit,"Other, see explanation",17500
97,O_Cancelled,2016-05-20 10:26:13.149605,complete,User_129,Offer,New credit,"Other, see explanation",17500
97,O_Cancelled,2016-05-20 10:26:13.150605,complete,User_129,Offer,New credit,"Other, see explanation",17500
97,O_Cancelled,2016-05-20 10:26:13.151605,complete,User_1,Offer,New credit,"Other, see explanation",17500
97,O_Create Offer,2016-05-20 10:26:13.614605,complete,User_9,Offer,New credit,"Other, see explanation",17500
97,O_Created,2016-05-20 10:26:13.703605,complete,User_9,Offer,New credit,"Other, see explanation",17500
97,O_Cancelled,2016-05-20 10:26:13.704605,complete,User_1,Offer,New credit,"Other, see explanation",17500
97,O_Cancelled,2016-05-20 10:26:13.705605,complete,User_129,Offer,New credit,"Other, see explanation",17500
97,O_Create Offer,2016-05-20 10:26:14.168605,complete,User_9,Offer,New credit,"Other, see explanation",17500
97,O_Created,2016-05-20 10:26:14.257605,complete,User_9,Offer,New credit,"Other, see explanation",17500
97,O_Sent (mail and online),2016-05-20 10:26:14.258605,complete,User_9,Offer,New credit,"Other, see explanation",17500
97,A_Complete,2016-05-20 10:26:15.804605,complete,User_9,Application,New credit,"Other, see explanation",17500
97,W_Call after offers,2016-05-20 10:26:16.374188,start,User_9,Workflow,New credit,"Other, see explanation",17500
414,A_Create Application,2016-05-20 10:33:40.574990,complete,User_1,Application,New credit,Car,27000
414,A_Submitted,2016-05-20 10:33:40.672990,complete,User_1,Application,New credit,Car,27000
51,A_Accepted,2016-05-20 10:43:01.024000,complete,User_94,Application,New credit,Boat,22500
51,O_Create Offer,2016-05-20 10:43:01.487000,complete,User_94,Offer,New credit,Boat,22500
51,O_Created,2016-05-20 10:43:01.576000,complete,User_94,Offer,New credit,Boat,22500
51,O_Cancelled,2016-05-20 10:43:01.577000,complete,User_107,Offer,New credit,Boat,22500
51,O_Create Offer,2016-05-20 10:43:02.040000,complete,User_94,Offer,New credit,Boat,22500
51,O_Created,2016-05-20 10:43:02.129000,complete,User_94,Offer,New credit,Boat,22500
51,O_Sent (mail and online),2016-05-20 10:43:02.130000,complete,User_94,Offer,New credit,Boat,22500
51,A_Complete,2016-05-20 10:43:03.676000,complete,User_94,Application,New credit,Boat,22500
51,W_Call after offers,2016-05-20 10:43:04.295149,start,User_94,Workflow,New credit,Boat,22500
415,A_Create Application,2016-05-20 10:44:22.173929,complete,User_1,Application,Limit raise,Unknown,28000
415,A_Submitted,2016-05-20 10:44:22.271929,complete,User_1,Application,Limit raise,Unknown,28000
416,A_Create Application,2016-05-20 10:44:32.686849,complete,User_1,Application,New credit,Existing loan takeover,10000
416,A_Submitted,2016-05-20 10:44:32.784849,complete,User_1,Application,New credit,Existing loan takeover,10000
417,A_Create Application,2016-05-20 10:47:03.506822,complete,User_1,Application,New credit,Home improvement,11500
417,A_Submitted,2016-05-20 10:47:03.604822,complete,User_1,Application,New credit,Home improvement,11500
418,A_Create Application,2016-05-20 10:51:53.430347,complete,User_1,Application,New credit,Existing loan takeover,7000
418,A_Submitted,2016-05-20 10:51:53.528347,complete,User_1,Application,New credit,Existing loan takeover,7000
419,A_Create Application,2016-05-20 10:52:04.928345,complete,User_1,Application,Limit raise,Car,21000
419,A_Submitted,2016-05-20 10:52:05.026345,complete,User_1,Application,Limit raise,Car,21000
420,A_Create Application,2016-05-20 10:58:17.400247,complete,User_1,Application,New credit,Home improvement,14000
420,A_Submitted,2016-05-20 10:58:17.498247,complete,User_1,Application,New credit,Home improvement,14000
395,W_Complete application,2016-05-20 11:00:11.117107,complete,User_89,Workflow,New credit,Caravan / Camper,9000
395,A_Accepted,2016-05-20 11:00:12.141107,complete,User_89,Application,New credit,Caravan / Camper,9000
395,O_Create Offer,2016-05-20 11:00:12.604107,complete,User_89,Offer,New credit,Caravan / Camper,9000
395,O_Created,2016-05-20 11:00:12.693107,complete,User_89,Offer,New credit,Caravan / Camper,9000
395,O_Sent (mail and online),2016-05-20 11:00:12.694107,complete,User_89,Offer,New credit,Caravan / Camper,9000
395,A_Complete,2016-05-20 11:00:14.240107,complete,User_89,Application,New credit,Caravan / Camper,9000
395,W_Call after offers,2016-05-20 11:00:14.920054,start,User_90,Workflow,New credit,Caravan / Camper,9000
403,W_Handle leads,2016-05-20 11:00:33.931593,start,User_89,Workflow,New credit,Car,11000
403,W_Handle leads,2016-05-20 11:03:48.136106,complete,User_89,Workflow,New credit,Car,11000
403,A_Concept,2016-05-20 11:03:48.140106,complete,User_1,Application,New credit,Car,11000
403,W_Complete application,2016-05-20 11:03:48.455204,start,User_89,Workflow,New credit,Car,11000
410,W_Complete application,2016-05-20 11:04:13.354660,complete,User_55,Workflow,New credit,Home improvement,18000
410,A_Accepted,2016-05-20 11:04:14.378660,complete,User_55,Application,New credit,Home improvement,18000
410,O_Create Offer,2016-05-20 11:04:14.841660,complete,User_55,Offer,New credit,Home improvement,18000
410,O_Created,2016-05-20 11:04:14.930660,complete,User_55,Offer,New credit,Home improvement,18000
410,O_Sent (mail and online),2016-05-20 11:04:14.931660,complete,User_55,Offer,New credit,Home improvement,18000
410,A_Complete,2016-05-20 11:04:16.477660,complete,User_55,Application,New credit,Home improvement,18000
410,W_Call after offers,2016-05-20 11:04:17.048433,start,User_55,Workflow,New credit,Home improvement,18000
408,W_Complete application,2016-05-20 11:13:25.694812,complete,User_73,Workflow,New credit,Remaining debt home,5500
408,A_Accepted,2016-05-20 11:13:26.718812,complete,User_73,Application,New credit,Remaining debt home,5500
408,O_Create Offer,2016-05-20 11:13:27.181812,complete,User_73,Offer,New credit,Remaining debt home,5500
408,O_Created,2016-05-20 11:13:27.270812,complete,User_73,Offer,New credit,Remaining debt home,5500
408,O_Sent (mail and online),2016-05-20 11:13:27.271812,complete,User_73,Offer,New credit,Remaining debt home,5500
408,A_Complete,2016-05-20 11:13:28.817812,complete,User_73,Application,New credit,Remaining debt home,5500
408,W_Call after offers,2016-05-20 11:13:29.795042,start,User_73,Workflow,New credit,Remaining debt home,5500
421,A_Create Application,2016-05-20 11:19:15.374238,complete,User_1,Application,Limit raise,Not speficied,10500
421,A_Submitted,2016-05-20 11:19:15.472238,complete,User_1,Application,Limit raise,Not speficied,10500
386,W_Complete application,2016-05-20 11:26:10.906697,complete,User_67,Workflow,New credit,Car,7500
386,A_Accepted,2016-05-20 11:26:11.930697,complete,User_67,Application,New credit,Car,7500
386,O_Create Offer,2016-05-20 11:26:12.393697,complete,User_67,Offer,New credit,Car,7500
386,O_Created,2016-05-20 11:26:12.482697,complete,User_67,Offer,New credit,Car,7500
386,O_Sent (mail and online),2016-05-20 11:26:12.483697,complete,User_67,Offer,New credit,Car,7500
386,A_Complete,2016-05-20 11:26:14.029697,complete,User_67,Application,New credit,Car,7500
386,W_Call after offers,2016-05-20 11:26:14.430649,start,User_67,Workflow,New credit,Car,7500
422,A_Create Application,2016-05-20 11:26:44.403087,complete,User_1,Application,New credit,Not speficied,6500
422,A_Submitted,2016-05-20 11:26:44.501087,complete,User_1,Application,New credit,Not speficied,6500
409,W_Complete application,2016-05-20 11:32:54.104024,complete,User_132,Workflow,New credit,Home improvement,42500
409,A_Accepted,2016-05-20 11:32:55.128024,complete,User_132,Application,New credit,Home improvement,42500
409,O_Create Offer,2016-05-20 11:32:55.591024,complete,User_132,Offer,New credit,Home improvement,42500
409,O_Created,2016-05-20 11:32:55.680024,complete,User_132,Offer,New credit,Home improvement,42500
409,O_Cancelled,2016-05-20 11:32:55.681024,complete,User_1,Offer,New credit,Home improvement,42500
409,O_Create Offer,2016-05-20 11:32:56.144024,complete,User_132,Offer,New credit,Home improvement,42500
409,O_Created,2016-05-20 11:32:56.233024,complete,User_132,Offer,New credit,Home improvement,42500
409,O_Cancelled,2016-05-20 11:32:56.234024,complete,User_107,Offer,New credit,Home improvement,42500
409,O_Cancelled,2016-05-20 11:32:56.235024,complete,User_129,Offer,New credit,Home improvement,42500
409,O_Create Offer,2016-05-20 11:32:56.698024,complete,User_132,Offer,New credit,Home improvement,42500
409,O_Created,2016-05-20 11:32:56.787024,complete,User_132,Offer,New credit,Home improvement,42500
409,O_Sent (mail and online),2016-05-20 11:32:56.788024,complete,User_132,Offer,New credit,Home improvement,42500
409,A_Complete,2016-05-20 11:32:58.334024,complete,User_132,Application,New credit,Home improvement,42500
409,W_Call after offers,2016-05-20 11:32:59.065590,start,User_132,Workflow,New credit,Home improvement,42500
423,A_Create Application,2016-05-20 11:36:49.324949,complete,User_1,Application,New credit,Car,46000
423,A_Submitted,2016-05-20 11:36:49.422949,complete,User_1,Application,New credit,Car,46000
424,A_Create Application,2016-05-20 11:37:16.075111,complete,User_1,Application,New credit,Car,12500
424,A_Submitted,2016-05-20 11:37:16.173111,complete,User_1,Application,New credit,Car,12500
425,A_Create Application,2016-05-20 11:40:08.179485,complete,User_1,Application,New credit,"Other, see explanation",6500
425,A_Submitted,2016-05-20 11:40:08.277485,complete,User_1,Application,New credit,"Other, see explanation",6500
426,A_Create Application,2016-05-20 11:40:57.185899,complete,User_1,Application,New credit,Car,31000
426,A_Submitted,2016-05-20 11:40:57.283899,complete,User_1,Application,New credit,Car,31000
229,W_Complete application,2016-05-20 11:41:10.286634,complete,User_91,Workflow,New credit,"Other, see explanation",20000
229,A_Accepted,2016-05-20 11:41:11.310634,complete,User_91,Application,New credit,"Other, see explanation",20000
229,O_Create Offer,2016-05-20 11:41:11.773634,complete,User_91,Offer,New credit,"Other, see explanation",20000
229,O_Created,2016-05-20 11:41:11.862634,complete,User_91,Offer,New credit,"Other, see explanation",20000
229,O_Cancelled,2016-05-20 11:41:11.863634,complete,User_1,Offer,New credit,"Other, see explanation",20000
229,O_Cancelled,2016-05-20 11:41:11.864634,complete,User_107,Offer,New credit,"Other, see explanation",20000
229,O_Create Offer,2016-05-20 11:41:12.327634,complete,User_91,Offer,New credit,"Other, see explanation",20000
229,O_Created,2016-05-20 11:41:12.416634,complete,User_91,Offer,New credit,"Other, see explanation",20000
229,O_Cancelled,2016-05-20 11:41:12.417634,complete,User_1,Offer,New credit,"Other, see explanation",20000
229,O_Create Offer,2016-05-20 11:41:12.880634,complete,User_91,Offer,New credit,"Other, see explanation",20000
229,O_Created,2016-05-20 11:41:12.969634,complete,User_91,Offer,New credit,"Other, see explanation",20000
229,O_Sent (mail and online),2016-05-20 11:41:12.970634,complete,User_91,Offer,New credit,"Other, see explanation",20000
229,A_Complete,2016-05-20 11:41:14.516634,complete,User_91,Application,New credit,"Other, see explanation",20000
229,W_Call after offers,2016-05-20 11:41:14.988683,start,User_91,Workflow,New credit,"Other, see explanation",20000
427,A_Create Application,2016-05-20 11:54:16.188251,complete,User_1,Application,New credit,Home improvement,13000
427,A_Submitted,2016-05-20 11:54:16.286251,complete,User_1,Application,New credit,Home improvement,13000
425,W_Handle leads,2016-05-20 11:55:09.125644,start,User_8,Workflow,New credit,"Other, see explanation",6500
428,A_Create Application,2016-05-20 11:57:32.029538,complete,User_1,Application,New credit,Home improvement,25000
428,A_Submitted,2016-05-20 11:57:32.127538,complete,User_1,Application,New credit,Home improvement,25000
425,W_Handle leads,2016-05-20 11:58:23.330157,complete,User_8,Workflow,New credit,"Other, see explanation",6500
425,A_Concept,2016-05-20 11:58:23.334157,complete,User_1,Application,New credit,"Other, see explanation",6500
425,W_Complete application,2016-05-20 11:58:24.104343,start,User_8,Workflow,New credit,"Other, see explanation",6500
429,A_Create Application,2016-05-20 11:59:28.467083,complete,User_1,Application,New credit,Home improvement,24500
429,A_Submitted,2016-05-20 11:59:28.565083,complete,User_1,Application,New credit,Home improvement,24500
430,A_Create Application,2016-05-20 12:07:23.647572,complete,User_1,Application,New credit,Car,32500
430,A_Submitted,2016-05-20 12:07:23.745572,complete,User_1,Application,New credit,Car,32500
417,W_Handle leads,2016-05-20 12:17:03.806432,start,User_34,Workflow,New credit,Home improvement,11500
417,W_Handle leads,2016-05-20 12:20:18.010945,complete,User_34,Workflow,New credit,Home improvement,11500
417,A_Concept,2016-05-20 12:20:18.014945,complete,User_34,Application,New credit,Home improvement,11500
417,W_Complete application,2016-05-20 12:20:18.607736,start,User_34,Workflow,New credit,Home improvement,11500
431,A_Create Application,2016-05-20 12:22:23.270854,complete,User_1,Application,New credit,Home improvement,20000
431,A_Submitted,2016-05-20 12:22:23.368854,complete,User_1,Application,New credit,Home improvement,20000
403,W_Complete application,2016-05-20 12:28:44.062678,complete,User_89,Workflow,New credit,Car,11000
403,A_Accepted,2016-05-20 12:28:45.086678,complete,User_89,Application,New credit,Car,11000
403,O_Create Offer,2016-05-20 12:28:45.549678,complete,User_89,Offer,New credit,Car,11000
403,O_Created,2016-05-20 12:28:45.638678,complete,User_89,Offer,New credit,Car,11000
403,O_Sent (mail and online),2016-05-20 12:28:45.639678,complete,User_89,Offer,New credit,Car,11000
403,A_Complete,2016-05-20 12:28:47.185678,complete,User_89,Application,New credit,Car,11000
403,W_Call after offers,2016-05-20 12:28:47.785534,start,User_89,Workflow,New credit,Car,11000
432,A_Create Application,2016-05-20 12:33:12.688076,complete,User_1,Application,New credit,Car,9000
432,A_Submitted,2016-05-20 12:33:12.786076,complete,User_1,Application,New credit,Car,9000
433,A_Create Application,2016-05-20 12:33:18.252084,complete,User_1,Application,New credit,Unknown,12500
433,A_Submitted,2016-05-20 12:33:18.350084,complete,User_1,Application,New credit,Unknown,12500
434,A_Create Application,2016-05-20 12:43:45.569476,complete,User_1,Application,New credit,"Other, see explanation",11000
434,A_Submitted,2016-05-20 12:43:45.667476,complete,User_1,Application,New credit,"Other, see explanation",11000
435,A_Create Application,2016-05-20 12:47:42.062640,complete,User_1,Application,New credit,Car,28500
435,A_Submitted,2016-05-20 12:47:42.160640,complete,User_1,Application,New credit,Car,28500
436,A_Create Application,2016-05-20 12:54:51.009099,complete,User_1,Application,New credit,Existing loan takeover,11000
436,A_Submitted,2016-05-20 12:54:51.107099,complete,User_1,Application,New credit,Existing loan takeover,11000
437,A_Create Application,2016-05-20 12:56:58.075373,complete,User_1,Application,New credit,Car,4000
437,A_Submitted,2016-05-20 12:56:58.173373,complete,User_1,Application,New credit,Car,4000
438,A_Create Application,2016-05-20 12:58:22.279354,complete,User_1,Application,New credit,Home improvement,15000
438,A_Submitted,2016-05-20 12:58:22.377354,complete,User_1,Application,New credit,Home improvement,15000
439,A_Create Application,2016-05-20 12:58:35.960548,complete,User_1,Application,New credit,Home improvement,14000
439,A_Submitted,2016-05-20 12:58:36.058548,complete,User_1,Application,New credit,Home improvement,14000
440,A_Create Application,2016-05-20 12:59:21.633956,complete,User_1,Application,New credit,Tax payments,23500
440,A_Submitted,2016-05-20 12:59:21.731956,complete,User_1,Application,New credit,Tax payments,23500
441,A_Create Application,2016-05-20 13:10:44.923662,complete,User_1,Application,New credit,Home improvement,12000
441,A_Submitted,2016-05-20 13:10:45.021662,complete,User_1,Application,New credit,Home improvement,12000
442,A_Create Application,2016-05-20 13:13:07.749822,complete,User_1,Application,New credit,Home improvement,6500
442,A_Submitted,2016-05-20 13:13:07.847822,complete,User_1,Application,New credit,Home improvement,6500
443,A_Create Application,2016-05-20 13:21:31.664940,complete,User_1,Application,New credit,Unknown,7500
443,A_Submitted,2016-05-20 13:21:31.762940,complete,User_1,Application,New credit,Unknown,7500
425,W_Complete application,2016-05-20 13:23:19.711817,complete,User_8,Workflow,New credit,"Other, see explanation",6500
425,A_Accepted,2016-05-20 13:23:20.735817,complete,User_8,Application,New credit,"Other, see explanation",6500
425,O_Create Offer,2016-05-20 13:23:21.198817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Created,2016-05-20 13:23:21.287817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.288817,complete,User_129,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.289817,complete,User_129,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.290817,complete,User_107,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.291817,complete,User_107,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.292817,complete,User_129,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.293817,complete,User_129,Offer,New credit,"Other, see explanation",6500
425,O_Create Offer,2016-05-20 13:23:21.756817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Created,2016-05-20 13:23:21.845817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.846817,complete,User_129,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.847817,complete,User_1,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.848817,complete,User_107,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:21.849817,complete,User_1,Offer,New credit,"Other, see explanation",6500
425,O_Create Offer,2016-05-20 13:23:22.312817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Created,2016-05-20 13:23:22.401817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:22.402817,complete,User_107,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:22.403817,complete,User_1,Offer,New credit,"Other, see explanation",6500
425,O_Create Offer,2016-05-20 13:23:22.866817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Created,2016-05-20 13:23:22.955817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:22.956817,complete,User_1,Offer,New credit,"Other, see explanation",6500
425,O_Create Offer,2016-05-20 13:23:23.419817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Created,2016-05-20 13:23:23.508817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:23.509817,complete,User_129,Offer,New credit,"Other, see explanation",6500
425,O_Cancelled,2016-05-20 13:23:23.510817,complete,User_1,Offer,New credit,"Other, see explanation",6500
425,O_Create Offer,2016-05-20 13:23:23.973817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Created,2016-05-20 13:23:24.062817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,O_Sent (mail and online),2016-05-20 13:23:24.063817,complete,User_8,Offer,New credit,"Other, see explanation",6500
425,A_Complete,2016-05-20 13:23:25.609817,complete,User_8,Application,New credit,"Other, see explanation",6500
425,W_Call after offers,2016-05-20 13:23:26.258528,start,User_8,Workflow,New credit,"Other, see explanation",6500
444,A_Create Application,2016-05-20 13:26:46.394598,complete,User_1,Application,New credit,Existing loan takeover,14500
444,A_Submitted,2016-05-20 13:26:46.492598,complete,User_1,Application,New credit,Existing loan takeover,14500
445,A_Create Application,2016-05-20 13:29:00.613297,complete,User_1,Application,New credit,Home improvement,33000
445,A_Submitted,2016-05-20 13:29:00.711297,complete,User_1,Application,New credit,Home improvement,33000
446,A_Create Application,2016-05-20 13:30:50.893050,complete,User_1,Application,New credit,Existing loan takeover,8000
446,A_Submitted,2016-05-20 13:30:50.991050,complete,User_1,Application,New credit,Existing loan takeover,8000
447,A_Create Application,2016-05-20 13:39:33.888905,complete,User_1,Application,New credit,Car,18500
447,A_Submitted,2016-05-20 13:39:33.986905,complete,User_1,Application,New credit,Car,18500
448,A_Create Application,2016-05-20 13:44:09.312312,complete,User_1,Application,New credit,"Other, see explanation",13500
448,A_Submitted,2016-05-20 13:44:09.410312,complete,User_1,Application,New credit,"Other, see explanation",13500
417,W_Complete application,2016-05-20 13:45:14.215210,complete,User_34,Workflow,New credit,Home improvement,11500
417,A_Accepted,2016-05-20 13:45:15.239210,complete,User_34,Application,New credit,Home improvement,11500
417,O_Create Offer,2016-05-20 13:45:15.702210,complete,User_34,Offer,New credit,Home improvement,11500
417,O_Created,2016-05-20 13:45:15.791210,complete,User_34,Offer,New credit,Home improvement,11500
417,O_Sent (mail and online),2016-05-20 13:45:15.792210,complete,User_34,Offer,New credit,Home improvement,11500
417,A_Complete,2016-05-20 13:45:17.338210,complete,User_34,Application,New credit,Home improvement,11500
417,W_Call after offers,2016-05-20 13:45:17.688857,start,User_34,Workflow,New credit,Home improvement,11500
449,A_Create Application,2016-05-20 13:56:55.363594,complete,User_1,Application,New credit,Car,15500
449,A_Submitted,2016-05-20 13:56:55.461594,complete,User_1,Application,New credit,Car,15500
450,A_Create Application,2016-05-20 13:58:03.849015,complete,User_1,Application,New credit,Car,6500
450,A_Submitted,2016-05-20 13:58:03.947015,complete,User_1,Application,New credit,Car,6500
451,A_Create Application,2016-05-20 14:10:14.041422,complete,User_1,Application,New credit,Unknown,4500
451,A_Submitted,2016-05-20 14:10:14.139422,complete,User_1,Application,New credit,Unknown,4500
452,A_Create Application,2016-05-20 14:26:57.133102,complete,User_1,Application,New credit,"Other, see explanation",12000
452,A_Submitted,2016-05-20 14:26:57.231102,complete,User_1,Application,New credit,"Other, see explanation",12000
453,A_Create Application,2016-05-20 14:52:02.289636,complete,User_1,Application,New credit,Car,14000
453,A_Submitted,2016-05-20 14:52:02.387636,complete,User_1,Application,New credit,Car,14000
454,A_Create Application,2016-05-20 14:59:33.993965,complete,User_1,Application,New credit,Car,16000
454,A_Submitted,2016-05-20 14:59:34.091965,complete,User_1,Application,New credit,Car,16000
455,A_Create Application,2016-05-20 15:02:36.378820,complete,User_1,Application,New credit,Existing loan takeover,6000
455,A_Submitted,2016-05-20 15:02:36.476820,complete,User_1,Application,New credit,Existing loan takeover,6000
456,A_Create Application,2016-05-20 15:13:46.151523,complete,User_1,Application,New credit,Unknown,4000
456,A_Submitted,2016-05-20 15:13:46.249523,complete,User_1,Application,New credit,Unknown,4000
457,A_Create Application,2016-05-20 15:22:52.452386,complete,User_1,Application,New credit,Existing loan takeover,19500
457,A_Submitted,2016-05-20 15:22:52.550386,complete,User_1,Application,New credit,Existing loan takeover,19500
427,W_Handle leads,2016-05-20 15:24:16.640671,start,User_96,Workflow,New credit,Home improvement,13000
427,W_Handle leads,2016-05-20 15:27:30.845184,complete,User_96,Workflow,New credit,Home improvement,13000
427,A_Concept,2016-05-20 15:27:30.849184,complete,User_96,Application,New credit,Home improvement,13000
427,W_Complete application,2016-05-20 15:27:31.310628,start,User_96,Workflow,New credit,Home improvement,13000
