Resource,DayId,StartTime,EndTime,BreakStart,DurationMin
User_94,3,09:00:00,17:00:00,13:00:00,30
User_94,4,09:00:00,17:00:00,13:00:00,36
User_95,0,09:00:00,17:00:00,13:00:00,98
User_95,1,09:00:00,17:00:00,13:00:00,79
User_95,2,09:00:00,17:00:00,13:00:00,91
User_95,3,09:00:00,17:00:00,13:00:00,78
User_95,4,09:00:00,17:00:00,13:00:00,79
User_96,0,09:00:00,17:00:00,13:00:00,33
User_96,1,09:00:00,17:00:00,13:00:00,61
User_96,2,09:00:00,17:00:00,13:00:00,29
User_96,3,09:00:00,17:00:00,13:00:00,81
User_96,4,09:00:00,17:00:00,13:00:00,61
User_97,0,09:00:00,17:00:00,13:00:00,63
User_97,1,09:00:00,17:00:00,13:00:00,40
User_97,2,09:00:00,17:00:00,13:00:00,30
User_97,3,09:00:00,17:00:00,13:00:00,39
User_97,4,09:00:00,17:00:00,13:00:00,83
User_97,5,09:00:00,17:00:00,13:00:00,35
User_98,0,09:00:00,17:00:00,13:00:00,64
User_98,1,09:00:00,17:00:00,13:00:00,42
User_98,2,09:00:00,17:00:00,13:00:00,40
User_98,3,09:00:00,17:00:00,13:00:00,40
User_98,4,09:00:00,17:00:00,13:00:00,55
User_98,5,09:00:00,17:00:00,13:00:00,31
User_99,0,09:00:00,17:00:00,13:00:00,98
User_99,1,09:00:00,17:00:00,13:00:00,94
User_99,2,09:00:00,17:00:00,13:00:00,98
User_99,3,09:00:00,17:00:00,13:00:00,66
User_99,4,09:00:00,17:00:00,13:00:00,85
User_99,5,09:00:00,17:00:00,13:00:00,46
User_99,6,09:00:00,17:00:00,00:00:00,0
User_100,0,09:00:00,17:00:00,13:00:00,71
User_100,1,09:00:00,17:00:00,13:00:00,81
User_100,2,09:00:00,17:00:00,13:00:00,76
User_100,3,09:00:00,17:00:00,13:00:00,52
User_100,4,09:00:00,17:00:00,13:00:00,79
User_100,5,09:00:00,17:00:00,13:00:00,45
User_101,0,09:00:00,17:00:00,13:00:00,92
User_101,1,09:00:00,17:00:00,13:00:00,126
User_101,2,09:00:00,17:00:00,13:00:00,85
User_101,3,09:00:00,17:00:00,13:00:00,102
User_101,4,09:00:00,17:00:00,13:00:00,91
User_101,5,09:00:00,17:00:00,13:00:00,55
User_102,0,09:00:00,17:00:00,13:00:00,66
User_102,1,09:00:00,17:00:00,13:00:00,84
User_102,2,09:00:00,17:00:00,13:00:00,97
User_102,3,09:00:00,17:00:00,13:00:00,86
User_102,4,09:00:00,17:00:00,13:00:00,65
User_103,3,09:00:00,17:00:00,00:00:00,0
User_104,0,09:00:00,17:00:00,13:00:00,88
User_104,1,09:00:00,17:00:00,13:00:00,47
User_104,2,09:00:00,17:00:00,13:00:00,62
User_104,3,09:00:00,17:00:00,13:00:00,48
User_104,4,09:00:00,17:00:00,13:00:00,84
User_105,0,09:00:00,17:00:00,00:00:00,0
User_105,1,09:00:00,17:00:00,13:00:00,47
User_105,2,09:00:00,17:00:00,00:00:00,0
User_105,3,09:00:00,17:00:00,13:00:00,156
User_105,4,09:00:00,17:00:00,13:00:00,49
User_106,0,09:00:00,17:00:00,13:00:00,126
User_106,1,09:00:00,17:00:00,13:00:00,96
User_106,2,09:00:00,17:00:00,13:00:00,145
User_106,3,09:00:00,17:00:00,13:00:00,73
User_106,4,09:00:00,17:00:00,13:00:00,79
User_107,0,09:00:00,17:00:00,13:00:00,53
User_107,1,09:00:00,17:00:00,13:00:00,88
User_107,2,09:00:00,17:00:00,13:00:00,92
User_107,3,09:00:00,17:00:00,13:00:00,85
User_107,4,09:00:00,17:00:00,13:00:00,29
User_108,0,09:00:00,17:00:00,13:00:00,148
User_108,1,09:00:00,17:00:00,13:00:00,53
User_108,2,09:00:00,17:00:00,13:00:00,70
User_108,3,09:00:00,17:00:00,13:00:00,54
User_108,4,09:00:00,17:00:00,13:00:00,54
User_108,5,09:00:00,17:00:00,13:00:00,51
User_109,0,09:00:00,17:00:00,13:00:00,94
User_109,1,09:00:00,17:00:00,13:00:00,81
User_109,2,09:00:00,17:00:00,13:00:00,97
User_109,3,09:00:00,17:00:00,13:00:00,71
User_109,4,09:00:00,17:00:00,13:00:00,105
User_109,5,09:00:00,17:00:00,13:00:00,28
User_110,2,09:00:00,17:00:00,13:00:00,98
User_112,0,09:00:00,17:00:00,13:00:00,64
User_112,1,09:00:00,17:00:00,13:00:00,77
User_112,2,09:00:00,17:00:00,13:00:00,44
User_112,3,09:00:00,17:00:00,13:00:00,82
User_112,4,09:00:00,17:00:00,13:00:00,34
User_113,0,09:00:00,17:00:00,13:00:00,26
User_113,1,09:00:00,17:00:00,13:00:00,78
User_113,2,09:00:00,17:00:00,13:00:00,71
User_113,3,09:00:00,17:00:00,13:00:00,82
User_113,4,09:00:00,17:00:00,13:00:00,64
User_114,0,09:00:00,17:00:00,13:00:00,168
User_114,1,09:00:00,17:00:00,13:00:00,66
User_114,2,09:00:00,17:00:00,13:00:00,68
User_114,3,09:00:00,17:00:00,13:00:00,53
User_114,4,09:00:00,17:00:00,13:00:00,82
User_115,0,09:00:00,17:00:00,13:00:00,77
User_115,1,09:00:00,17:00:00,13:00:00,101
User_115,2,09:00:00,17:00:00,13:00:00,115
User_115,3,09:00:00,17:00:00,13:00:00,102
User_115,4,09:00:00,17:00:00,13:00:00,89
User_116,0,09:00:00,17:00:00,13:00:00,81
User_116,1,09:00:00,17:00:00,13:00:00,66
User_116,2,09:00:00,17:00:00,13:00:00,71
User_116,3,09:00:00,17:00:00,13:00:00,62
User_116,4,09:00:00,17:00:00,13:00:00,80
User_116,5,09:00:00,17:00:00,13:00:00,114
User_117,0,09:00:00,17:00:00,13:00:00,92
User_117,1,09:00:00,17:00:00,13:00:00,78
User_117,2,09:00:00,17:00:00,13:00:00,86
User_117,3,09:00:00,17:00:00,13:00:00,101
User_117,4,09:00:00,17:00:00,13:00:00,107
User_118,0,09:00:00,17:00:00,13:00:00,78
User_118,1,09:00:00,17:00:00,13:00:00,80
User_118,2,09:00:00,17:00:00,13:00:00,83
User_118,3,09:00:00,17:00:00,13:00:00,81
User_118,4,09:00:00,17:00:00,13:00:00,74
User_119,0,09:00:00,17:00:00,13:00:00,87
User_119,1,09:00:00,17:00:00,13:00:00,79
User_119,2,09:00:00,17:00:00,13:00:00,115
User_119,3,09:00:00,17:00:00,13:00:00,70
User_119,4,09:00:00,17:00:00,13:00:00,79
User_120,0,09:00:00,17:00:00,13:00:00,83
User_120,1,09:00:00,17:00:00,13:00:00,76
User_120,2,09:00:00,17:00:00,13:00:00,65
User_120,3,09:00:00,17:00:00,13:00:00,80
User_120,4,09:00:00,17:00:00,13:00:00,69
User_120,5,09:00:00,17:00:00,13:00:00,83
User_121,0,09:00:00,17:00:00,13:00:00,62
User_121,1,09:00:00,17:00:00,13:00:00,45
User_121,2,09:00:00,17:00:00,13:00:00,59
User_121,3,09:00:00,17:00:00,13:00:00,62
User_121,4,09:00:00,17:00:00,13:00:00,68
User_121,5,09:00:00,17:00:00,13:00:00,74
User_122,0,09:00:00,17:00:00,13:00:00,62
User_122,1,09:00:00,17:00:00,13:00:00,72
User_122,2,09:00:00,17:00:00,13:00:00,53
User_122,3,09:00:00,17:00:00,13:00:00,81
User_122,4,09:00:00,17:00:00,13:00:00,67
User_122,5,09:00:00,17:00:00,13:00:00,77
User_123,0,09:00:00,17:00:00,13:00:00,83
User_123,1,09:00:00,17:00:00,13:00:00,75
User_123,2,09:00:00,17:00:00,13:00:00,64
User_123,3,09:00:00,17:00:00,13:00:00,73
User_123,4,09:00:00,17:00:00,13:00:00,63
User_123,5,09:00:00,17:00:00,13:00:00,26
User_124,0,09:00:00,17:00:00,13:00:00,84
User_124,1,09:00:00,17:00:00,13:00:00,99
User_124,2,09:00:00,17:00:00,13:00:00,119
User_124,3,09:00:00,17:00:00,13:00:00,121
User_124,4,09:00:00,17:00:00,13:00:00,100
User_125,0,09:00:00,17:00:00,13:00:00,90
User_125,1,09:00:00,17:00:00,13:00:00,74
User_125,2,09:00:00,17:00:00,13:00:00,69
User_125,3,09:00:00,17:00:00,13:00:00,74
User_125,4,09:00:00,17:00:00,13:00:00,73
User_125,5,09:00:00,17:00:00,13:00:00,64
User_126,0,09:00:00,17:00:00,13:00:00,59
User_126,1,09:00:00,17:00:00,13:00:00,63
User_126,2,09:00:00,17:00:00,13:00:00,63
User_126,3,09:00:00,17:00:00,13:00:00,67
User_126,4,09:00:00,17:00:00,13:00:00,57
User_126,5,09:00:00,17:00:00,13:00:00,113
User_126,6,09:00:00,17:00:00,13:00:00,55
User_127,0,09:00:00,17:00:00,13:00:00,88
User_127,1,09:00:00,17:00:00,13:00:00,53
User_127,2,09:00:00,17:00:00,13:00:00,89
User_127,3,09:00:00,17:00:00,00:00:00,0
User_127,4,09:00:00,17:00:00,13:00:00,35
User_127,5,09:00:00,17:00:00,13:00:00,98
User_129,0,09:00:00,17:00:00,13:00:00,138
User_129,1,09:00:00,17:00:00,13:00:00,27
User_129,3,09:00:00,17:00:00,13:00:00,115
User_130,0,09:00:00,17:00:00,13:00:00,62
User_130,1,09:00:00,17:00:00,13:00:00,63
User_130,2,09:00:00,17:00:00,13:00:00,37
User_130,3,09:00:00,17:00:00,13:00:00,58
User_130,4,09:00:00,17:00:00,13:00:00,46
User_131,0,09:00:00,17:00:00,13:00:00,47
User_131,1,09:00:00,17:00:00,13:00:00,111
User_131,2,09:00:00,17:00:00,13:00:00,77
User_131,3,09:00:00,17:00:00,13:00:00,69
User_131,4,09:00:00,17:00:00,13:00:00,58
User_132,0,09:00:00,17:00:00,13:00:00,108
User_132,1,09:00:00,17:00:00,13:00:00,96
User_132,2,09:00:00,17:00:00,13:00:00,27
User_132,3,09:00:00,17:00:00,13:00:00,71
User_132,4,09:00:00,17:00:00,13:00:00,32
User_133,0,09:00:00,17:00:00,13:00:00,68
User_133,1,09:00:00,17:00:00,13:00:00,78
User_133,2,09:00:00,17:00:00,13:00:00,60
User_133,3,09:00:00,17:00:00,13:00:00,58
User_133,4,09:00:00,17:00:00,13:00:00,82
User_133,5,09:00:00,17:00:00,13:00:00,121
User_134,0,09:00:00,17:00:00,13:00:00,93
User_134,1,09:00:00,17:00:00,13:00:00,88
User_134,2,09:00:00,17:00:00,13:00:00,82
User_134,3,09:00:00,17:00:00,13:00:00,58
User_134,4,09:00:00,17:00:00,13:00:00,67
User_135,5,09:00:00,17:00:00,13:00:00,68
User_136,0,09:00:00,17:00:00,13:00:00,31
User_136,1,09:00:00,17:00:00,13:00:00,109
User_136,2,09:00:00,17:00:00,13:00:00,131
User_136,3,09:00:00,17:00:00,13:00:00,131
User_136,4,09:00:00,17:00:00,13:00:00,136
User_137,0,09:00:00,17:00:00,13:00:00,64
User_137,2,09:00:00,17:00:00,13:00:00,63
User_137,4,09:00:00,17:00:00,13:00:00,66
User_138,0,09:00:00,17:00:00,13:00:00,44
User_138,1,09:00:00,17:00:00,13:00:00,7
User_138,3,09:00:00,17:00:00,13:00:00,86
User_138,4,09:00:00,17:00:00,00:00:00,0
User_139,1,09:00:00,17:00:00,13:00:00,65
User_139,2,09:00:00,17:00:00,00:00:00,0
User_139,3,09:00:00,17:00:00,13:00:00,122
User_140,0,09:00:00,17:00:00,00:00:00,0
User_140,2,09:00:00,17:00:00,00:00:00,0
User_140,4,09:00:00,17:00:00,13:00:00,46
User_141,1,09:00:00,17:00:00,13:00:00,40
User_143,0,09:00:00,17:00:00,00:00:00,0
User_143,3,09:00:00,17:00:00,00:00:00,0
User_144,0,09:00:00,17:00:00,00:00:00,0
User_144,1,09:00:00,17:00:00,13:00:00,50
User_144,2,09:00:00,17:00:00,13:00:00,103
User_144,3,09:00:00,17:00:00,13:00:00,91
User_144,4,09:00:00,17:00:00,00:00:00,0
