Resource,DayId,StartTime,EndTime,BreakStart,DurationMin
User_86,0,08:54:00,14:57:00,11:09:00,89.0
User_86,1,08:11:00,15:17:00,11:29:00,70.0
User_86,2,09:01:00,14:22:00,10:13:00,97.0
User_86,3,09:50:00,17:39:00,12:26:00,101.0
User_86,4,09:32:00,14:56:00,10:15:00,117.0
User_86,5,08:47:00,13:38:00,10:15:00,76.0
User_87,0,06:50:00,13:46:00,08:28:00,33.0
User_87,1,06:54:00,13:19:00,10:13:00,103.0
User_87,2,07:28:00,14:12:00,10:05:00,95.0
User_87,3,07:17:00,12:59:00,09:44:00,84.0
User_87,4,07:27:00,13:40:00,09:56:00,91.0
User_88,0,08:09:00,15:34:00,11:23:00,43.0
User_88,1,08:17:00,12:05:00,09:58:00,33.0
User_88,4,10:57:00,16:40:00,00:00:00,0.0
User_89,0,08:03:00,15:20:00,11:22:00,82.0
User_89,2,12:19:00,19:35:00,14:15:00,135.0
User_89,3,12:09:00,18:57:00,14:11:00,112.0
User_90,0,06:57:00,11:43:00,09:13:00,67.0
User_90,1,06:50:00,12:21:00,08:43:00,75.0
User_90,2,06:03:00,10:34:00,07:58:00,64.0
User_90,3,06:58:00,11:48:00,08:41:00,65.0
User_90,4,06:39:00,14:14:00,09:28:00,84.0
User_91,0,07:04:00,14:57:00,11:24:00,58.0
User_91,1,11:11:00,18:28:00,15:22:00,52.0
User_91,2,07:07:00,14:50:00,13:15:00,45.0
User_91,3,14:09:00,18:51:00,17:11:00,35.0
User_91,4,12:11:00,16:24:00,13:20:00,81.0
User_92,1,12:07:00,20:00:00,18:21:00,90.0
User_92,2,09:40:00,18:17:00,00:00:00,0.0
User_92,4,14:18:00,19:33:00,17:02:00,87.0
User_92,5,09:37:00,15:51:00,11:50:00,95.0
User_93,0,08:16:00,16:08:00,11:14:00,108.0
User_93,1,08:44:00,15:43:00,11:26:00,131.0
User_93,2,08:08:00,15:06:00,10:43:00,97.0
User_93,3,08:32:00,15:29:00,11:03:00,113.0
User_93,4,08:09:00,14:57:00,10:56:00,98.0
User_94,0,10:39:00,15:21:00,12:21:00,73.0
User_94,1,12:03:00,19:46:00,19:00:00,18.0
User_94,2,10:12:00,15:28:00,14:41:00,25.0
User_94,3,12:15:00,16:00:00,13:33:00,30.0
User_94,4,08:15:00,11:48:00,09:15:00,36.0
User_95,0,07:03:00,14:16:00,09:50:00,98.0
User_95,1,06:56:00,14:19:00,10:39:00,79.0
User_95,2,07:18:00,14:37:00,10:03:00,91.0
User_95,3,06:53:00,14:44:00,08:56:00,78.0
User_95,4,07:24:00,14:56:00,10:09:00,79.0
User_96,0,15:24:00,19:03:00,16:37:00,33.0
User_96,1,12:50:00,19:45:00,16:03:00,61.0
User_96,2,13:38:00,18:19:00,17:50:00,29.0
User_96,3,12:14:00,19:38:00,16:51:00,81.0
User_96,4,07:37:00,15:26:00,11:07:00,61.0
User_97,0,15:10:00,19:05:00,17:22:00,63.0
User_97,1,08:06:00,11:14:00,09:18:00,40.0
User_97,2,07:06:00,10:58:00,10:28:00,30.0
User_97,3,12:16:00,16:16:00,12:50:00,39.0
User_97,4,08:06:00,15:58:00,13:20:00,83.0
User_97,5,08:56:00,14:59:00,13:07:00,35.0
User_98,0,12:29:00,17:48:00,14:23:00,64.0
User_98,1,12:00:00,19:14:00,14:31:00,42.0
User_98,2,10:05:00,15:40:00,10:13:00,40.0
User_98,3,15:01:00,19:44:00,17:23:00,40.0
User_98,4,12:12:00,17:48:00,15:37:00,55.0
User_98,5,09:00:00,12:31:00,11:54:00,31.0
User_99,0,08:09:00,14:56:00,10:16:00,98.0
User_99,1,07:34:00,14:58:00,09:48:00,94.0
User_99,2,07:56:00,14:56:00,10:08:00,98.0
User_99,3,06:56:00,14:35:00,10:22:00,66.0
User_99,4,08:01:00,14:38:00,10:02:00,85.0
User_99,5,11:21:00,13:58:00,12:50:00,46.0
User_99,6,08:12:00,15:45:00,00:00:00,0.0
User_100,0,07:54:00,14:41:00,10:03:00,71.0
User_100,1,07:50:00,14:46:00,10:51:00,81.0
User_100,2,07:43:00,14:47:00,11:09:00,76.0
User_100,3,07:29:00,10:46:00,08:33:00,52.0
User_100,4,07:43:00,14:28:00,09:58:00,79.0
User_100,5,08:13:00,10:27:00,08:50:00,45.0
User_101,0,07:56:00,15:08:00,10:18:00,92.0
User_101,1,07:57:00,15:27:00,09:48:00,126.0
User_101,2,09:43:00,15:20:00,12:09:00,85.0
User_101,3,08:24:00,15:11:00,10:27:00,102.0
User_101,4,08:59:00,15:00:00,10:14:00,91.0
User_101,5,11:28:00,14:23:00,12:25:00,55.0
User_102,0,08:03:00,15:23:00,10:11:00,66.0
User_102,1,08:28:00,15:20:00,10:18:00,84.0
User_102,2,08:17:00,15:25:00,10:35:00,97.0
User_102,3,08:08:00,15:05:00,09:56:00,86.0
User_102,4,07:23:00,14:15:00,10:04:00,65.0
User_103,3,04:38:00,19:14:00,00:00:00,0.0
User_104,0,10:11:00,18:59:00,15:26:00,88.0
User_104,1,07:36:00,14:35:00,10:40:00,47.0
User_104,2,07:33:00,14:34:00,12:33:00,62.0
User_104,3,08:44:00,14:50:00,12:13:00,48.0
User_104,4,07:08:00,15:02:00,10:04:00,84.0
User_105,0,16:09:00,19:44:00,00:00:00,0.0
User_105,1,14:12:00,19:53:00,15:44:00,47.0
User_105,2,11:57:00,19:16:00,00:00:00,0.0
User_105,3,12:03:00,17:48:00,14:53:00,156.0
User_105,4,12:53:00,18:01:00,15:41:00,49.0
User_106,0,07:47:00,14:46:00,09:46:00,126.0
User_106,1,08:28:00,15:52:00,11:18:00,96.0
User_106,2,08:15:00,15:27:00,11:41:00,145.0
User_106,3,08:34:00,15:53:00,09:42:00,73.0
User_106,4,08:17:00,11:32:00,10:13:00,79.0
User_107,0,08:11:00,13:34:00,11:09:00,53.0
User_107,1,07:39:00,14:09:00,10:20:00,88.0
User_107,2,06:57:00,14:40:00,13:05:00,92.0
User_107,3,06:35:00,14:46:00,09:19:00,85.0
User_107,4,07:04:00,13:02:00,08:33:00,29.0
User_108,0,16:34:00,19:20:00,16:38:00,148.0
User_108,1,16:05:00,19:44:00,17:37:00,53.0
User_108,2,16:27:00,19:17:00,16:30:00,70.0
User_108,3,12:13:00,17:41:00,14:48:00,54.0
User_108,4,08:31:00,10:39:00,09:11:00,54.0
User_108,5,08:59:00,15:27:00,09:24:00,51.0
User_109,0,07:41:00,14:32:00,09:52:00,94.0
User_109,1,08:08:00,14:33:00,10:48:00,81.0
User_109,2,07:29:00,14:47:00,09:56:00,97.0
User_109,3,07:27:00,14:46:00,09:50:00,71.0
User_109,4,07:44:00,14:49:00,10:02:00,105.0
User_109,5,06:18:00,16:53:00,12:16:00,28.0
User_110,2,08:08:00,16:09:00,13:30:00,98.0
User_112,0,08:13:00,13:43:00,10:18:00,64.0
User_112,1,07:50:00,14:11:00,10:31:00,77.0
User_112,2,07:53:00,11:18:00,09:11:00,44.0
User_112,3,06:36:00,14:16:00,09:56:00,82.0
User_112,4,07:41:00,10:45:00,08:24:00,34.0
User_113,0,06:45:00,11:24:00,10:58:00,26.0
User_113,1,10:16:00,13:26:00,11:57:00,78.0
User_113,2,07:43:00,15:00:00,11:11:00,71.0
User_113,3,06:44:00,13:39:00,10:01:00,82.0
User_113,4,07:21:00,13:51:00,09:56:00,64.0
User_114,0,07:39:00,13:05:00,10:16:00,168.0
User_114,1,07:34:00,14:34:00,11:03:00,66.0
User_114,2,07:33:00,15:22:00,11:29:00,68.0
User_114,3,09:42:00,17:16:00,15:52:00,53.0
User_114,4,09:34:00,16:55:00,13:09:00,82.0
User_115,0,07:31:00,14:39:00,12:50:00,77.0
User_115,1,09:19:00,15:35:00,11:54:00,101.0
User_115,2,08:53:00,15:58:00,11:37:00,115.0
User_115,3,08:41:00,14:57:00,10:54:00,102.0
User_115,4,09:14:00,15:32:00,11:03:00,89.0
User_116,0,08:29:00,15:23:00,10:34:00,81.0
User_116,1,07:36:00,14:32:00,10:50:00,66.0
User_116,2,07:23:00,14:35:00,10:59:00,71.0
User_116,3,07:25:00,14:36:00,11:00:00,62.0
User_116,4,07:15:00,13:51:00,10:15:00,80.0
User_116,5,08:43:00,12:49:00,10:44:00,114.0
User_117,0,07:35:00,14:25:00,11:06:00,92.0
User_117,1,07:26:00,14:36:00,10:13:00,78.0
User_117,2,08:32:00,15:01:00,11:18:00,86.0
User_117,3,08:26:00,15:33:00,12:26:00,101.0
User_117,4,07:47:00,14:14:00,11:05:00,107.0
User_118,0,07:27:00,13:05:00,09:54:00,78.0
User_118,1,08:08:00,13:54:00,10:23:00,80.0
User_118,2,06:41:00,13:48:00,10:01:00,83.0
User_118,3,07:05:00,12:18:00,08:37:00,81.0
User_118,4,05:53:00,10:46:00,06:42:00,74.0
User_119,0,07:57:00,13:55:00,10:31:00,87.0
User_119,1,07:43:00,13:48:00,10:41:00,79.0
User_119,2,08:12:00,14:13:00,09:11:00,115.0
User_119,3,08:21:00,13:07:00,09:56:00,70.0
User_119,4,07:51:00,13:57:00,10:30:00,79.0
User_120,0,07:46:00,14:28:00,10:52:00,83.0
User_120,1,07:10:00,14:48:00,10:05:00,76.0
User_120,2,07:31:00,14:35:00,10:01:00,65.0
User_120,3,07:10:00,14:40:00,10:25:00,80.0
User_120,4,07:26:00,14:30:00,10:24:00,69.0
User_120,5,09:20:00,14:43:00,11:39:00,83.0
User_121,0,06:49:00,14:04:00,10:18:00,62.0
User_121,1,07:26:00,12:42:00,08:54:00,45.0
User_121,2,06:48:00,14:04:00,10:13:00,59.0
User_121,3,06:51:00,13:37:00,10:11:00,62.0
User_121,4,06:57:00,14:11:00,10:27:00,68.0
User_121,5,07:16:00,10:53:00,08:50:00,74.0
User_122,0,07:08:00,14:16:00,11:03:00,62.0
User_122,1,07:12:00,14:20:00,11:22:00,72.0
User_122,2,08:13:00,14:40:00,10:48:00,53.0
User_122,3,07:42:00,15:28:00,10:48:00,81.0
User_122,4,07:04:00,13:42:00,08:09:00,67.0
User_122,5,09:01:00,13:37:00,10:56:00,77.0
User_123,0,07:37:00,14:26:00,10:45:00,83.0
User_123,1,07:29:00,14:28:00,10:20:00,75.0
User_123,2,07:05:00,14:19:00,10:20:00,64.0
User_123,3,07:01:00,14:35:00,10:04:00,73.0
User_123,4,07:06:00,14:11:00,09:54:00,63.0
User_123,5,07:06:00,10:04:00,08:50:00,26.0
User_124,0,10:02:00,15:12:00,11:26:00,84.0
User_124,1,07:35:00,14:41:00,10:20:00,99.0
User_124,2,08:07:00,14:35:00,11:26:00,119.0
User_124,3,07:53:00,14:38:00,09:35:00,121.0
User_124,4,07:58:00,13:55:00,09:46:00,100.0
User_125,0,07:43:00,14:13:00,10:24:00,90.0
User_125,1,07:06:00,14:18:00,09:56:00,74.0
User_125,2,07:40:00,13:54:00,10:22:00,69.0
User_125,3,07:05:00,14:27:00,10:00:00,74.0
User_125,4,08:34:00,14:43:00,11:07:00,73.0
User_125,5,10:45:00,13:17:00,12:13:00,64.0
User_126,0,07:19:00,14:02:00,10:37:00,59.0
User_126,1,07:48:00,14:08:00,10:39:00,63.0
User_126,2,07:05:00,14:28:00,10:30:00,63.0
User_126,3,07:17:00,14:42:00,10:08:00,67.0
User_126,4,07:34:00,14:34:00,10:30:00,57.0
User_126,5,09:13:00,13:29:00,11:12:00,113.0
User_126,6,11:48:00,14:34:00,12:46:00,55.0
User_127,0,07:10:00,14:20:00,07:11:00,88.0
User_127,1,07:01:00,11:39:00,09:58:00,53.0
User_127,2,06:59:00,14:35:00,12:01:00,89.0
User_127,3,12:19:00,14:25:00,00:00:00,0.0
User_127,4,07:08:00,10:52:00,08:00:00,35.0
User_127,5,09:22:00,14:46:00,11:31:00,98.0
User_129,0,08:31:00,13:34:00,09:15:00,138.0
User_129,1,07:58:00,10:54:00,09:25:00,27.0
User_129,3,07:51:00,14:01:00,11:00:00,115.0
User_130,0,07:42:00,13:26:00,11:05:00,62.0
User_130,1,07:55:00,12:12:00,10:22:00,63.0
User_130,2,07:41:00,13:48:00,08:20:00,37.0
User_130,3,06:59:00,12:40:00,09:50:00,58.0
User_130,4,07:24:00,12:26:00,09:33:00,46.0
User_131,0,08:13:00,11:15:00,10:28:00,47.0
User_131,1,07:55:00,14:54:00,12:15:00,111.0
User_131,2,08:04:00,15:28:00,11:01:00,77.0
User_131,3,07:48:00,14:51:00,10:51:00,69.0
User_131,4,07:53:00,13:26:00,10:28:00,58.0
User_132,0,10:03:00,13:45:00,11:37:00,108.0
User_132,1,07:57:00,15:00:00,09:51:00,96.0
User_132,2,09:52:00,14:31:00,13:00:00,27.0
User_132,3,07:23:00,12:52:00,10:22:00,71.0
User_132,4,08:55:00,13:09:00,11:59:00,32.0
User_133,0,13:19:00,19:30:00,16:38:00,68.0
User_133,1,13:13:00,19:44:00,16:08:00,78.0
User_133,2,08:38:00,15:41:00,12:00:00,60.0
User_133,3,11:03:00,17:19:00,13:03:00,58.0
User_133,4,13:05:00,19:47:00,17:11:00,82.0
User_133,5,09:28:00,14:24:00,11:47:00,121.0
User_134,0,07:39:00,13:43:00,11:07:00,93.0
User_134,1,07:42:00,14:01:00,10:25:00,88.0
User_134,2,07:59:00,14:55:00,12:10:00,82.0
User_134,3,07:07:00,14:53:00,13:33:00,58.0
User_134,4,07:46:00,14:43:00,11:03:00,67.0
User_135,5,09:18:00,15:13:00,12:26:00,68.0
User_136,0,10:31:00,14:44:00,13:13:00,31.0
User_136,1,09:29:00,13:48:00,10:22:00,109.0
User_136,2,08:48:00,15:41:00,10:11:00,131.0
User_136,3,08:44:00,15:42:00,10:34:00,131.0
User_136,4,08:06:00,14:13:00,10:43:00,136.0
User_137,0,07:45:00,12:26:00,11:13:00,64.0
User_137,2,07:49:00,14:02:00,11:03:00,63.0
User_137,4,07:46:00,13:02:00,11:10:00,66.0
User_138,0,08:41:00,12:42:00,11:51:00,44.0
User_138,1,08:59:00,14:00:00,13:53:00,7.0
User_138,3,08:46:00,13:39:00,09:15:00,86.0
User_138,4,07:07:00,13:03:00,13:50:00,0.0
User_139,1,12:40:00,14:54:00,13:48:00,65.0
User_139,2,08:16:00,12:42:00,00:00:00,0.0
User_139,3,10:33:00,14:58:00,12:45:00,122.0
User_140,0,09:07:00,16:00:00,00:00:00,0.0
User_140,2,10:42:00,15:38:00,00:00:00,0.0
User_140,4,11:03:00,14:00:00,11:03:00,46.0
User_141,1,10:20:00,15:45:00,14:09:00,40.0
User_143,0,09:03:00,14:32:00,00:00:00,0.0
User_143,3,07:05:00,12:25:00,13:31:00,0.0
User_144,0,06:19:00,10:35:00,00:00:00,0.0
User_144,1,07:57:00,12:40:00,10:28:00,50.0
User_144,2,08:34:00,13:33:00,09:39:00,103.0
User_144,3,09:07:00,14:41:00,13:09:00,91.0
User_144,4,08:20:00,14:03:00,00:00:00,0.0
