case:concept:name,concept:name,time:timestamp,lifecycle:transition,org:resource,EventOrigin,case:ApplicationType,case:LoanGoal,case:RequestedAmount
51,W_Complete application,2016-05-17 16:13:36.284247,start,User_104,Workflow,New credit,Boat,22500
53,W_Handle leads,2016-05-17 16:13:39.449010,complete,User_105,Workflow,New credit,Existing loan takeover,15000
57,A_Create Application,2016-05-17 16:13:42.501010,complete,User_12,Application,Limit raise,Unknown,9500
57,A_Submitted,2016-05-17 16:13:42.599010,complete,User_1,Application,Limit raise,Unknown,9500
58,A_Submitted,2016-05-17 16:13:42.697010,complete,User_1,Application,New credit,Car,5500
57,A_Submitted,2016-05-17 16:13:42.795010,complete,User_1,Application,Limit raise,Unknown,9500
49,O_Created,2016-05-17 16:16:20.987405,complete,User_108,Offer,New credit,"Other, see explanation",12500
56,A_Concept,2016-05-17 16:16:20.991405,complete,User_108,Application,New credit,"Other, see explanation",5500
51,W_Complete application,2016-05-17 16:17:48.207832,complete,User_104,Workflow,New credit,Boat,22500
45,A_Accepted,2016-05-17 16:17:48.508308,start,User_104,Application,New credit,Car,2500
51,A_Accepted,2016-05-17 16:17:49.231832,complete,User_108,Application,New credit,Boat,22500
45,A_Accepted,2016-05-17 16:17:49.532308,complete,User_104,Application,New credit,Car,2500
55,W_Handle leads,2016-05-17 16:19:18.174014,complete,User_104,Workflow,New credit,Existing loan takeover,5500
58,W_Handle leads,2016-05-17 16:19:18.194819,start,User_104,Workflow,New credit,Car,5500
58,W_Handle leads,2016-05-17 16:20:07.906678,complete,User_104,Workflow,New credit,Car,5500
46,O_Cancelled,2016-05-17 16:20:43.671396,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-17 16:20:43.672396,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-17 16:20:43.673396,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-17 16:20:43.674396,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Create Offer,2016-05-17 16:20:44.137396,complete,User_105,Offer,New credit,Home improvement,11500
46,O_Created,2016-05-17 16:20:44.226396,complete,User_108,Offer,New credit,Home improvement,11500
55,W_Handle leads,2016-05-17 16:20:59.932163,start,User_104,Workflow,New credit,Existing loan takeover,5500
57,W_Handle leads,2016-05-17 16:21:08.299519,complete,User_105,Workflow,Limit raise,Unknown,9500
57,W_Handle leads,2016-05-17 16:21:08.481644,start,User_105,Workflow,Limit raise,Unknown,9500
55,W_Handle leads,2016-05-17 16:22:00.101317,complete,User_104,Workflow,New credit,Existing loan takeover,5500
55,W_Handle leads,2016-05-17 16:22:00.766826,start,User_104,Workflow,New credit,Existing loan takeover,5500
55,W_Handle leads,2016-05-17 16:22:57.424981,complete,User_104,Workflow,New credit,Existing loan takeover,5500
55,A_Concept,2016-05-17 16:22:57.428981,complete,User_108,Application,New credit,Existing loan takeover,5500
57,W_Handle leads,2016-05-17 16:23:50.347077,complete,User_105,Workflow,Limit raise,Unknown,9500
45,O_Create Offer,2016-05-17 16:23:51.125574,start,User_105,Offer,New credit,Car,2500
45,O_Create Offer,2016-05-17 16:23:51.588574,complete,User_105,Offer,New credit,Car,2500
58,A_Concept,2016-05-17 16:24:54.165032,complete,User_1,Application,New credit,Car,5500
49,O_Cancelled,2016-05-17 16:26:33.727860,complete,User_1,Offer,New credit,"Other, see explanation",12500
49,O_Cancelled,2016-05-17 16:26:33.728860,complete,User_1,Offer,New credit,"Other, see explanation",12500
49,O_Cancelled,2016-05-17 16:26:33.729860,complete,User_1,Offer,New credit,"Other, see explanation",12500
60,A_Create Application,2016-05-17 16:28:02.605537,complete,User_11,Application,New credit,Home improvement,7500
46,O_Sent (mail and online),2016-05-17 16:28:02.606537,complete,User_11,Offer,New credit,Home improvement,11500
60,A_Create Application,2016-05-17 16:28:02.607537,complete,User_11,Application,New credit,Home improvement,7500
52,A_Accepted,2016-05-17 16:28:36.891917,complete,User_105,Application,New credit,Not speficied,13500
53,A_Concept,2016-05-17 16:28:39.453010,complete,User_11,Application,New credit,Existing loan takeover,15000
57,W_Handle leads,2016-05-17 16:28:42.679993,start,User_105,Workflow,Limit raise,Unknown,9500
57,A_Concept,2016-05-17 16:28:42.799010,complete,User_12,Application,Limit raise,Unknown,9500
58,W_Complete application,2016-05-17 16:28:42.851739,start,User_104,Workflow,New credit,Car,5500
57,W_Handle leads,2016-05-17 16:30:54.298005,complete,User_105,Workflow,Limit raise,Unknown,9500
53,W_Complete application,2016-05-17 16:30:54.786773,start,User_105,Workflow,New credit,Existing loan takeover,15000
58,W_Complete application,2016-05-17 16:31:22.928860,complete,User_104,Workflow,New credit,Car,5500
58,W_Complete application,2016-05-17 16:31:23.240712,start,User_104,Workflow,New credit,Car,5500
45,O_Created,2016-05-17 16:32:49.621308,complete,User_108,Offer,New credit,Car,2500
46,A_Complete,2016-05-17 16:32:51.167308,complete,User_108,Application,New credit,Home improvement,11500
53,W_Complete application,2016-05-17 16:37:28.562287,complete,User_105,Workflow,New credit,Existing loan takeover,15000
53,A_Accepted,2016-05-17 16:37:29.586287,complete,User_108,Application,New credit,Existing loan takeover,15000
46,W_Call after offers,2016-05-17 16:37:31.811665,start,User_100,Workflow,New credit,Home improvement,11500
55,W_Complete application,2016-05-17 16:37:57.620833,start,User_105,Workflow,New credit,Existing loan takeover,5500
46,W_Call after offers,2016-05-17 16:38:02.204350,complete,User_100,Workflow,New credit,Home improvement,11500
50,W_Complete application,2016-05-17 16:38:04.565868,complete,User_10,Workflow,New credit,Home improvement,10500
33,W_Call after offers,2016-05-17 16:38:05.498251,start,User_10,Workflow,New credit,Car,8000
45,O_Sent (mail and online),2016-05-17 16:38:51.589574,complete,User_11,Offer,New credit,Car,2500
45,O_Sent (mail and online),2016-05-17 16:38:51.590574,complete,User_11,Offer,New credit,Car,2500
59,A_Create Application,2016-05-17 16:39:15.541009,complete,User_1,Application,New credit,Car,6000
60,A_Submitted,2016-05-17 16:39:15.639009,complete,User_1,Application,New credit,Home improvement,7500
59,A_Submitted,2016-05-17 16:39:15.737009,complete,User_1,Application,New credit,Car,6000
46,A_Validating,2016-05-17 16:43:03.760537,complete,User_107,Application,New credit,Home improvement,11500
55,W_Complete application,2016-05-17 16:43:21.698965,complete,User_105,Workflow,New credit,Existing loan takeover,5500
45,A_Complete,2016-05-17 16:43:22.536495,start,User_105,Application,New credit,Car,2500
55,A_Accepted,2016-05-17 16:43:22.722965,complete,User_108,Application,New credit,Existing loan takeover,5500
55,A_Accepted,2016-05-17 16:43:23.746965,complete,User_108,Application,New credit,Existing loan takeover,5500
45,A_Complete,2016-05-17 16:43:24.082495,complete,User_105,Application,New credit,Car,2500
52,O_Create Offer,2016-05-17 16:43:37.354917,complete,User_11,Offer,New credit,Not speficied,13500
53,O_Create Offer,2016-05-17 16:43:39.916010,complete,User_11,Offer,New credit,Existing loan takeover,15000
60,W_Handle leads,2016-05-17 16:43:40.059206,complete,User_105,Workflow,New credit,Home improvement,7500
62,A_Create Application,2016-05-17 16:43:40.926990,complete,User_1,Application,New credit,Car,15500
62,A_Create Application,2016-05-17 16:43:40.927990,complete,User_1,Application,New credit,Car,15500
60,W_Handle leads,2016-05-17 16:43:40.943580,start,User_105,Workflow,New credit,Home improvement,7500
60,W_Handle leads,2016-05-17 16:44:26.245224,complete,User_105,Workflow,New credit,Home improvement,7500
60,A_Submitted,2016-05-17 16:44:26.343224,complete,User_1,Application,New credit,Home improvement,7500
55,O_Create Offer,2016-05-17 16:44:26.525506,start,User_105,Offer,New credit,Existing loan takeover,5500
55,O_Create Offer,2016-05-17 16:44:26.988506,complete,User_105,Offer,New credit,Existing loan takeover,5500
58,A_Accepted,2016-05-17 16:46:23.952860,complete,User_105,Application,New credit,Car,5500
45,W_Call after offers,2016-05-17 16:47:49.757736,start,User_100,Workflow,New credit,Car,2500
33,W_Call after offers,2016-05-17 16:48:10.619027,complete,User_10,Workflow,New credit,Car,8000
33,O_Cancelled,2016-05-17 16:48:10.620027,complete,User_101,Offer,New credit,Car,8000
33,A_Cancelled,2016-05-17 16:48:10.636027,complete,User_1,Application,New credit,Car,8000
33,O_Cancelled,2016-05-17 16:48:10.637027,complete,User_101,Offer,New credit,Car,8000
33,O_Cancelled,2016-05-17 16:48:10.638027,complete,User_101,Offer,New credit,Car,8000
33,A_Cancelled,2016-05-17 16:48:10.652027,complete,User_1,Application,New credit,Car,8000
56,W_Complete application,2016-05-17 16:48:11.301452,start,User_10,Workflow,New credit,"Other, see explanation",5500
58,O_Create Offer,2016-05-17 16:50:08.369678,complete,User_105,Offer,New credit,Car,5500
45,W_Call after offers,2016-05-17 16:50:14.049332,complete,User_100,Workflow,New credit,Car,2500
45,W_Call after offers,2016-05-17 16:50:14.695000,start,User_100,Workflow,New credit,Car,2500
45,W_Call after offers,2016-05-17 16:50:24.313451,complete,User_100,Workflow,New credit,Car,2500
46,W_Validate application,2016-05-17 16:50:44.381941,start,User_100,Workflow,New credit,Home improvement,11500
53,O_Created,2016-05-17 16:52:29.675287,complete,User_11,Offer,New credit,Existing loan takeover,15000
63,A_Create Application,2016-05-17 16:52:29.676287,complete,User_11,Application,Limit raise,Unknown,7000
50,A_Accepted,2016-05-17 16:53:05.589868,complete,User_108,Application,New credit,Home improvement,10500
55,O_Created,2016-05-17 16:53:05.678868,complete,User_108,Offer,New credit,Existing loan takeover,5500
46,W_Validate application,2016-05-17 16:54:05.090626,complete,User_100,Workflow,New credit,Home improvement,11500
55,O_Cancelled,2016-05-17 16:54:05.676049,start,User_100,Offer,New credit,Existing loan takeover,5500
55,O_Cancelled,2016-05-17 16:54:05.677049,complete,User_100,Offer,New credit,Existing loan takeover,5500
55,W_Complete application,2016-05-17 16:54:05.915699,start,User_105,Workflow,New credit,Existing loan takeover,5500
61,A_Create Application,2016-05-17 16:55:44.911786,complete,User_1,Application,New credit,Car,32000
55,A_Concept,2016-05-17 16:58:22.726965,complete,User_108,Application,New credit,Existing loan takeover,5500
52,O_Created,2016-05-17 16:58:37.443917,complete,User_108,Offer,New credit,Not speficied,13500
62,A_Submitted,2016-05-17 16:58:41.024990,complete,User_1,Application,New credit,Car,15500
61,A_Submitted,2016-05-17 16:58:41.122990,complete,User_1,Application,New credit,Car,32000
63,A_Submitted,2016-05-17 17:00:33.160148,complete,User_1,Application,Limit raise,Unknown,7000
46,O_Returned,2016-05-17 17:09:06.615626,complete,User_107,Offer,New credit,Home improvement,11500
46,A_Incomplete,2016-05-17 17:09:08.041626,complete,User_100,Application,New credit,Home improvement,11500
56,W_Complete application,2016-05-17 17:09:42.778696,complete,User_10,Workflow,New credit,"Other, see explanation",5500
59,W_Handle leads,2016-05-17 17:09:43.773643,start,User_10,Workflow,New credit,Car,6000
61,W_Handle leads,2016-05-17 17:10:45.795030,start,User_108,Workflow,New credit,Car,32000
55,W_Complete application,2016-05-17 17:10:49.172878,complete,User_105,Workflow,New credit,Existing loan takeover,5500
66,A_Create Application,2016-05-17 17:10:49.859117,start,User_105,Application,New credit,Unknown,10500
66,A_Create Application,2016-05-17 17:10:49.860117,complete,User_105,Application,New credit,Unknown,10500
61,W_Handle leads,2016-05-17 17:13:00.627803,complete,User_108,Workflow,New credit,Car,32000
67,A_Create Application,2016-05-17 17:14:51.494917,complete,User_1,Application,New credit,Car,15000
67,A_Submitted,2016-05-17 17:14:51.592917,complete,User_1,Application,New credit,Car,15000
67,A_Submitted,2016-05-17 17:14:51.690917,complete,User_1,Application,New credit,Car,15000
59,W_Handle leads,2016-05-17 17:15:49.686627,complete,User_10,Workflow,New credit,Car,6000
50,O_Create Offer,2016-05-17 17:15:49.734106,start,User_10,Offer,New credit,Home improvement,10500
50,O_Create Offer,2016-05-17 17:15:50.197106,complete,User_10,Offer,New credit,Home improvement,10500
64,A_Create Application,2016-05-17 17:15:50.198106,complete,User_10,Application,New credit,Home improvement,16500
62,W_Handle leads,2016-05-17 17:22:34.541705,complete,User_10,Workflow,New credit,Car,15500
62,A_Submitted,2016-05-17 17:22:34.639705,complete,User_1,Application,New credit,Car,15500
62,W_Handle leads,2016-05-17 17:22:34.958551,start,User_10,Workflow,New credit,Car,15500
62,W_Handle leads,2016-05-17 17:22:40.925735,complete,User_10,Workflow,New credit,Car,15500
62,W_Handle leads,2016-05-17 17:22:41.105447,start,User_10,Workflow,New credit,Car,15500
62,W_Handle leads,2016-05-17 17:23:15.818585,complete,User_10,Workflow,New credit,Car,15500
62,A_Concept,2016-05-17 17:23:15.822585,complete,User_14,Application,New credit,Car,15500
58,W_Complete application,2016-05-17 17:28:12.719206,complete,User_104,Workflow,New credit,Car,5500
57,W_Complete application,2016-05-17 17:28:13.705174,start,User_104,Workflow,Limit raise,Unknown,9500
57,W_Complete application,2016-05-17 17:42:34.724381,complete,User_104,Workflow,Limit raise,Unknown,9500
58,O_Created,2016-05-17 17:42:34.753261,start,User_104,Offer,New credit,Car,5500
58,O_Created,2016-05-17 17:42:34.842261,complete,User_104,Offer,New credit,Car,5500
65,A_Create Application,2016-05-17 17:42:34.843261,complete,User_104,Application,New credit,Motorcycle,10000
59,A_Concept,2016-05-18 09:00:00.004000,complete,User_135,Application,New credit,Car,6000
61,A_Concept,2016-05-18 09:00:00.004000,complete,User_12,Application,New credit,Car,32000
68,A_Create Application,2016-05-18 09:00:00.005000,complete,User_12,Application,New credit,"Other, see explanation",65500
50,O_Created,2016-05-18 09:00:00.089000,complete,User_13,Offer,New credit,Home improvement,10500
50,A_Concept,2016-05-18 09:00:00.093000,complete,User_105,Application,New credit,Home improvement,10500
66,A_Submitted,2016-05-18 09:00:00.098000,complete,User_1,Application,New credit,Unknown,10500
65,A_Submitted,2016-05-18 09:00:00.196000,complete,User_1,Application,New credit,Motorcycle,10000
67,W_Handle leads,2016-05-18 09:00:00.316695,start,User_10,Workflow,New credit,Car,15000
63,W_Handle leads,2016-05-18 09:00:00.619640,start,User_11,Workflow,Limit raise,Unknown,7000
46,W_Call incomplete files,2016-05-18 09:00:00.980135,start,User_100,Workflow,New credit,Home improvement,11500
56,A_Accepted,2016-05-18 09:00:01.024000,complete,User_108,Application,New credit,"Other, see explanation",5500
65,W_Handle leads,2016-05-18 09:00:01.163251,start,User_13,Workflow,New credit,Motorcycle,10000
57,A_Accepted,2016-05-18 09:00:02.048000,complete,User_108,Application,Limit raise,Unknown,9500
65,W_Handle leads,2016-05-18 09:00:32.199261,complete,User_13,Workflow,New credit,Motorcycle,10000
63,W_Handle leads,2016-05-18 09:01:02.865862,complete,User_11,Workflow,Limit raise,Unknown,7000
58,O_Sent (mail and online),2016-05-18 09:01:02.980946,start,User_11,Offer,New credit,Car,5500
58,O_Sent (mail and online),2016-05-18 09:01:02.981946,complete,User_11,Offer,New credit,Car,5500
58,A_Complete,2016-05-18 09:01:04.527946,complete,User_108,Application,New credit,Car,5500
67,W_Handle leads,2016-05-18 09:01:09.327516,complete,User_10,Workflow,New credit,Car,15000
62,W_Complete application,2016-05-18 09:01:09.687506,start,User_10,Workflow,New credit,Car,15500
46,W_Call incomplete files,2016-05-18 09:06:15.629722,complete,User_100,Workflow,New credit,Home improvement,11500
46,O_Create Offer,2016-05-18 09:06:16.092722,complete,User_105,Offer,New credit,Home improvement,11500
46,O_Created,2016-05-18 09:06:16.181722,complete,User_108,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-18 09:06:16.182722,complete,User_1,Offer,New credit,Home improvement,11500
65,A_Concept,2016-05-18 09:06:16.186722,complete,User_1,Application,New credit,Motorcycle,10000
46,O_Create Offer,2016-05-18 09:06:16.645722,complete,User_105,Offer,New credit,Home improvement,11500
46,O_Created,2016-05-18 09:06:16.734722,complete,User_108,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-18 09:06:16.735722,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Create Offer,2016-05-18 09:06:17.198722,complete,User_105,Offer,New credit,Home improvement,11500
46,O_Created,2016-05-18 09:06:17.287722,complete,User_108,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-18 09:06:17.288722,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Create Offer,2016-05-18 09:06:17.751722,complete,User_105,Offer,New credit,Home improvement,11500
46,O_Created,2016-05-18 09:06:17.840722,complete,User_108,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-18 09:06:17.841722,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-18 09:06:17.842722,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-18 09:06:17.843722,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Create Offer,2016-05-18 09:06:18.306722,complete,User_105,Offer,New credit,Home improvement,11500
46,O_Created,2016-05-18 09:06:18.395722,complete,User_108,Offer,New credit,Home improvement,11500
46,O_Cancelled,2016-05-18 09:06:18.396722,complete,User_1,Offer,New credit,Home improvement,11500
46,O_Create Offer,2016-05-18 09:06:18.859722,complete,User_105,Offer,New credit,Home improvement,11500
46,O_Created,2016-05-18 09:06:18.948722,complete,User_108,Offer,New credit,Home improvement,11500
62,W_Complete application,2016-05-18 09:11:22.905829,complete,User_10,Workflow,New credit,Car,15500
59,W_Complete application,2016-05-18 09:11:46.120650,complete,User_11,Workflow,New credit,Car,6000
56,O_Create Offer,2016-05-18 09:11:46.887833,start,User_11,Offer,New credit,"Other, see explanation",5500
56,O_Create Offer,2016-05-18 09:11:47.350833,complete,User_11,Offer,New credit,"Other, see explanation",5500
56,O_Created,2016-05-18 09:11:47.439833,complete,User_12,Offer,New credit,"Other, see explanation",5500
56,O_Created,2016-05-18 09:11:47.528833,complete,User_12,Offer,New credit,"Other, see explanation",5500
68,A_Submitted,2016-05-18 09:15:00.103000,complete,User_1,Application,New credit,"Other, see explanation",65500
57,O_Create Offer,2016-05-18 09:15:00.463000,complete,User_13,Offer,Limit raise,Unknown,9500
66,W_Handle leads,2016-05-18 09:15:00.532790,start,User_135,Workflow,New credit,Unknown,10500
58,W_Call after offers,2016-05-18 09:15:00.638219,start,User_100,Workflow,New credit,Car,5500
65,W_Complete application,2016-05-18 09:15:00.705084,start,User_10,Workflow,New credit,Motorcycle,10000
61,W_Complete application,2016-05-18 09:15:00.755358,start,User_12,Workflow,New credit,Car,32000
62,A_Accepted,2016-05-18 09:15:01.024000,complete,User_108,Application,New credit,Car,15500
59,A_Accepted,2016-05-18 09:15:01.028000,complete,User_11,Application,New credit,Car,6000
57,O_Created,2016-05-18 09:15:01.117000,complete,User_11,Offer,Limit raise,Unknown,9500
62,O_Create Offer,2016-05-18 09:15:01.487000,complete,User_108,Offer,New credit,Car,15500
66,W_Handle leads,2016-05-18 09:16:41.469331,complete,User_135,Workflow,New credit,Unknown,10500
63,A_Concept,2016-05-18 09:16:42.083475,start,User_135,Application,Limit raise,Unknown,7000
63,A_Concept,2016-05-18 09:16:42.087475,complete,User_135,Application,Limit raise,Unknown,7000
58,W_Call after offers,2016-05-18 09:17:46.577990,complete,User_100,Workflow,New credit,Car,5500
57,O_Cancelled,2016-05-18 09:17:47.432864,start,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:17:47.433864,complete,User_100,Offer,Limit raise,Unknown,9500
57,W_Complete application,2016-05-18 09:17:48.200561,start,User_104,Workflow,Limit raise,Unknown,9500
61,W_Complete application,2016-05-18 09:18:35.003942,complete,User_12,Workflow,New credit,Car,32000
56,O_Sent (mail and online),2016-05-18 09:18:35.489997,start,User_12,Offer,New credit,"Other, see explanation",5500
56,O_Sent (mail and online),2016-05-18 09:18:35.490997,complete,User_12,Offer,New credit,"Other, see explanation",5500
57,W_Complete application,2016-05-18 09:20:16.688317,complete,User_104,Workflow,Limit raise,Unknown,9500
57,A_Concept,2016-05-18 09:20:16.692317,complete,User_12,Application,Limit raise,Unknown,9500
57,A_Accepted,2016-05-18 09:20:17.716317,complete,User_108,Application,Limit raise,Unknown,9500
57,O_Create Offer,2016-05-18 09:20:18.179317,complete,User_13,Offer,Limit raise,Unknown,9500
57,O_Created,2016-05-18 09:20:18.268317,complete,User_11,Offer,Limit raise,Unknown,9500
57,A_Concept,2016-05-18 09:20:18.272317,complete,User_12,Application,Limit raise,Unknown,9500
57,W_Complete application,2016-05-18 09:20:19.137880,start,User_104,Workflow,Limit raise,Unknown,9500
57,W_Complete application,2016-05-18 09:21:11.741943,complete,User_104,Workflow,Limit raise,Unknown,9500
57,A_Accepted,2016-05-18 09:21:12.765943,complete,User_108,Application,Limit raise,Unknown,9500
57,O_Create Offer,2016-05-18 09:21:13.228943,complete,User_13,Offer,Limit raise,Unknown,9500
57,O_Created,2016-05-18 09:21:13.317943,complete,User_11,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:13.318943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:13.319943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Create Offer,2016-05-18 09:21:13.782943,complete,User_13,Offer,Limit raise,Unknown,9500
57,O_Created,2016-05-18 09:21:13.871943,complete,User_11,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:13.872943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:13.873943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:13.874943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:13.875943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:13.876943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Create Offer,2016-05-18 09:21:14.339943,complete,User_13,Offer,Limit raise,Unknown,9500
57,O_Created,2016-05-18 09:21:14.428943,complete,User_11,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:14.429943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:14.430943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:14.431943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Create Offer,2016-05-18 09:21:14.894943,complete,User_13,Offer,Limit raise,Unknown,9500
57,O_Created,2016-05-18 09:21:14.983943,complete,User_11,Offer,Limit raise,Unknown,9500
57,O_Create Offer,2016-05-18 09:21:15.446943,complete,User_13,Offer,Limit raise,Unknown,9500
57,O_Created,2016-05-18 09:21:15.535943,complete,User_11,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:15.536943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:15.537943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:15.538943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:15.539943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Create Offer,2016-05-18 09:21:16.002943,complete,User_13,Offer,Limit raise,Unknown,9500
57,O_Created,2016-05-18 09:21:16.091943,complete,User_11,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:16.092943,complete,User_100,Offer,Limit raise,Unknown,9500
57,O_Cancelled,2016-05-18 09:21:16.093943,complete,User_100,Offer,Limit raise,Unknown,9500
57,W_Call after offers,2016-05-18 09:21:16.621105,start,User_100,Workflow,Limit raise,Unknown,9500
62,O_Created,2016-05-18 09:26:22.994829,complete,User_11,Offer,New credit,Car,15500
62,A_Concept,2016-05-18 09:26:22.998829,complete,User_14,Application,New credit,Car,15500
59,O_Create Offer,2016-05-18 09:26:46.583650,complete,User_108,Offer,New credit,Car,6000
56,A_Complete,2016-05-18 09:26:48.985833,complete,User_108,Application,New credit,"Other, see explanation",5500
69,A_Create Application,2016-05-18 09:28:17.748042,complete,User_1,Application,New credit,Home improvement,9500
66,A_Concept,2016-05-18 09:28:17.752042,complete,User_1,Application,New credit,Unknown,10500
70,A_Create Application,2016-05-18 09:28:17.753042,complete,User_1,Application,New credit,Car,16500
69,A_Submitted,2016-05-18 09:28:17.851042,complete,User_1,Application,New credit,Home improvement,9500
59,O_Created,2016-05-18 09:30:01.117000,complete,User_108,Offer,New credit,Car,6000
59,W_Complete application,2016-05-18 09:30:01.189496,start,User_11,Workflow,New credit,Car,6000
59,W_Complete application,2016-05-18 09:31:33.715150,complete,User_11,Workflow,New credit,Car,6000
58,A_Validating,2016-05-18 09:32:47.731990,complete,User_116,Application,New credit,Car,5500
57,W_Call after offers,2016-05-18 09:32:49.484558,complete,User_100,Workflow,Limit raise,Unknown,9500
57,O_Sent (mail and online),2016-05-18 09:32:49.485558,complete,User_11,Offer,Limit raise,Unknown,9500
56,W_Call after offers,2016-05-18 09:32:50.001016,start,User_100,Workflow,New credit,"Other, see explanation",5500
56,W_Call after offers,2016-05-18 09:33:06.892415,complete,User_100,Workflow,New credit,"Other, see explanation",5500
59,O_Cancelled,2016-05-18 09:33:07.620250,start,User_100,Offer,New credit,Car,6000
59,O_Cancelled,2016-05-18 09:33:07.621250,complete,User_100,Offer,New credit,Car,6000
59,O_Create Offer,2016-05-18 09:33:08.084250,complete,User_108,Offer,New credit,Car,6000
59,O_Created,2016-05-18 09:33:08.173250,complete,User_108,Offer,New credit,Car,6000
59,O_Sent (mail and online),2016-05-18 09:33:08.174250,complete,User_108,Offer,New credit,Car,6000
65,W_Complete application,2016-05-18 09:33:18.514687,complete,User_10,Workflow,New credit,Motorcycle,10000
68,W_Handle leads,2016-05-18 09:33:19.159964,start,User_10,Workflow,New credit,"Other, see explanation",65500
70,A_Submitted,2016-05-18 09:33:22.439708,complete,User_1,Application,New credit,Car,16500
73,A_Create Application,2016-05-18 09:33:22.440708,complete,User_1,Application,New credit,Existing loan takeover,12500
56,O_Cancelled,2016-05-18 09:33:35.491997,complete,User_101,Offer,New credit,"Other, see explanation",5500
68,W_Handle leads,2016-05-18 09:33:35.979424,complete,User_10,Workflow,New credit,"Other, see explanation",65500
68,A_Concept,2016-05-18 09:33:35.983424,complete,User_12,Application,New credit,"Other, see explanation",65500
61,A_Accepted,2016-05-18 09:33:36.027942,complete,User_11,Application,New credit,Car,32000
63,W_Complete application,2016-05-18 09:33:36.769530,start,User_10,Workflow,Limit raise,Unknown,7000
65,A_Accepted,2016-05-18 09:33:37.051942,complete,User_11,Application,New credit,Motorcycle,10000
71,A_Create Application,2016-05-18 09:40:31.814726,complete,User_11,Application,Limit raise,"Other, see explanation",14500
71,A_Submitted,2016-05-18 09:40:31.912726,complete,User_1,Application,Limit raise,"Other, see explanation",14500
71,A_Submitted,2016-05-18 09:40:32.010726,complete,User_1,Application,Limit raise,"Other, see explanation",14500
63,W_Complete application,2016-05-18 09:40:58.411491,complete,User_10,Workflow,Limit raise,Unknown,7000
66,W_Complete application,2016-05-18 09:40:58.742596,start,User_10,Workflow,New credit,Unknown,10500
59,A_Complete,2016-05-18 09:41:48.129650,complete,User_108,Application,New credit,Car,6000
61,O_Create Offer,2016-05-18 09:41:48.592650,complete,User_108,Offer,New credit,Car,32000
61,O_Created,2016-05-18 09:41:48.681650,complete,User_12,Offer,New credit,Car,32000
61,O_Created,2016-05-18 09:41:48.770650,complete,User_12,Offer,New credit,Car,32000
56,O_Create Offer,2016-05-18 09:41:49.448833,complete,User_11,Offer,New credit,"Other, see explanation",5500
63,A_Accepted,2016-05-18 09:41:50.472833,complete,User_11,Application,Limit raise,Unknown,7000
66,W_Complete application,2016-05-18 09:42:34.781264,complete,User_10,Workflow,New credit,Unknown,10500
69,W_Handle leads,2016-05-18 09:42:34.932888,start,User_10,Workflow,New credit,Home improvement,9500
69,W_Handle leads,2016-05-18 09:43:00.322698,complete,User_10,Workflow,New credit,Home improvement,9500
